DepCode;age_group;Year;p_FIRESP
01;0-1;2016;0,066055045871559637
01;0-1;2017;0,055928411633109618
01;0-1;2018;0,055516014234875448
01;0-1;2019;0,053250345781466112
01;0-1;2020;0,076923076923076927
01;0-1;2021;0,067848410757946204
01;0-1;2022;0,068923076923076920
01;0-1;2023;0,072271386430678472
01;0-1;2024;0,056762438682550806
01;0-1;2025;0,049295774647887321
01;2-4;2016;0,086021505376344093
01;2-4;2017;0,075471698113207544
01;2-4;2018;0,064393939393939392
01;2-4;2019;0,053278688524590161
01;2-4;2020;0,052380952380952382
01;2-4;2021;0,059490084985835696
01;2-4;2022;0,063424947145877375
01;2-4;2023;0,043715846994535519
01;2-4;2024;0,053571428571428568
01;2-4;2025;0,044871794871794872
01;5-17;2016;0,100000000000000006
01;5-17;2017;0,135371179039301320
01;5-17;2018;0,140221402214022128
01;5-17;2019;0,131147540983606564
01;5-17;2020;0,092753623188405798
01;5-17;2021;0,112676056338028172
01;5-17;2022;0,069620253164556958
01;5-17;2023;0,063079777365491654
01;5-17;2024;0,063862928348909651
01;5-17;2025;0,072340425531914887
01;18-64;2016;0,083547557840616973
01;18-64;2017;0,084712371946414497
01;18-64;2018;0,072920483693660679
01;18-64;2019;0,077315827862873818
01;18-64;2020;0,070440251572327042
01;18-64;2021;0,055591190934359630
01;18-64;2022;0,071743717629004417
01;18-64;2023;0,069452619187757511
01;18-64;2024;0,068737417313776250
01;18-64;2025;0,064313725490196080
01;65-79;2016;0,070950468540829981
01;65-79;2017;0,047244094488188976
01;65-79;2018;0,057632398753894080
01;65-79;2019;0,051993745113369821
01;65-79;2020;0,056827586206896555
01;65-79;2021;0,059659090909090912
01;65-79;2022;0,058298072402444757
01;65-79;2023;0,067697063369397223
01;65-79;2024;0,063344341038727103
01;65-79;2025;0,071010860484544691
01;80+;2016;0,041992187500000000
01;80+;2017;0,041552197802197800
01;80+;2018;0,047457627118644069
01;80+;2019;0,043865435356200529
01;80+;2020;0,041054988803184873
01;80+;2021;0,045691505673106411
01;80+;2022;0,039735099337748346
01;80+;2023;0,039324359989443128
01;80+;2024;0,039817056766209308
01;80+;2025;0,051115910727141826
02;2-4;2021;0,002832861189801700
02;18-64;2021;0,000213812272824460
02;18-64;2022;0,000191828122002686
02;65-79;2021;0,000284090909090909
02;65-79;2024;0,000300210147102972
02;80+;2016;0,000976562500000000
03;0-1;2017;0,000745712155108128
03;0-1;2018;0,002135231316725979
03;0-1;2019;0,000691562932226833
03;0-1;2020;0,001131221719457014
03;0-1;2021;0,002444987775061125
03;0-1;2022;0,001846153846153846
03;0-1;2023;0,000737463126843658
03;0-1;2024;0,000700770847932726
03;0-1;2025;0,002347417840375587
03;2-4;2020;0,004761904761904762
03;2-4;2021;0,005665722379603400
03;2-4;2022;0,010570824524312896
03;2-4;2023;0,002732240437158470
03;2-4;2024;0,002551020408163265
03;5-17;2020;0,002898550724637681
03;5-17;2023;0,003710575139146568
03;5-17;2025;0,004255319148936170
03;18-64;2016;0,005141388174807198
03;18-64;2017;0,002364066193853428
03;18-64;2018;0,005862953462806889
03;18-64;2019;0,007293946024799417
03;18-64;2020;0,003522012578616352
03;18-64;2021;0,002993371819542442
03;18-64;2022;0,002493765586034913
03;18-64;2023;0,001177163037080636
03;18-64;2024;0,002300834052343975
03;18-64;2025;0,003137254901960784
03;65-79;2016;0,001338688085676037
03;65-79;2017;0,001243265644426026
03;65-79;2018;0,001557632398753894
03;65-79;2019;0,002736512900703675
03;65-79;2020;0,000827586206896552
03;65-79;2021;0,001136363636363636
03;65-79;2022;0,001410437235543018
03;65-79;2023;0,000927357032457496
03;65-79;2025;0,000835421888053467
03;80+;2018;0,000338983050847458
03;80+;2022;0,000213629566331980
03;80+;2023;0,000527843758247559
03;80+;2024;0,000269034167339252
04;0-1;2024;0,000700770847932726
04;18-64;2017;0,000394011032308905
04;18-64;2018;0,001099303774276292
04;18-64;2020;0,000754716981132075
04;18-64;2021;0,000213812272824460
04;65-79;2017;0,000414421881475342
04;65-79;2024;0,000300210147102972
04;65-79;2025;0,000835421888053467
04;80+;2016;0,000976562500000000
04;80+;2022;0,000213629566331980
05;18-64;2020;0,000503144654088050
05;18-64;2021;0,000213812272824460
05;18-64;2022;0,000383656244005371
05;18-64;2024;0,000575208513085994
05;18-64;2025;0,000784313725490196
05;65-79;2016;0,002677376171352075
05;65-79;2020;0,000551724137931035
05;65-79;2021;0,000284090909090909
05;80+;2019;0,000659630606860158
05;80+;2022;0,000213629566331980
06;0-1;2017;0,000745712155108128
06;0-1;2018;0,000711743772241993
06;2-4;2019;0,004098360655737705
06;18-64;2018;0,000366434591425431
06;18-64;2019;0,000729394602479942
06;18-64;2020;0,000503144654088050
06;18-64;2021;0,000641436818473380
06;18-64;2022;0,000959140610013428
06;18-64;2023;0,000882872277810477
06;18-64;2025;0,001568627450980392
06;65-79;2016;0,001338688085676037
06;65-79;2018;0,000778816199376947
06;65-79;2021;0,000284090909090909
06;65-79;2022;0,000470145745181006
06;65-79;2023;0,000309119010819165
06;65-79;2024;0,000900630441308916
06;80+;2016;0,000976562500000000
06;80+;2017;0,000686813186813187
06;80+;2019;0,000329815303430079
06;80+;2021;0,000306654400490647
06;80+;2022;0,000427259132663961
06;80+;2023;0,001055687516495118
06;80+;2024;0,000807102502017756
07;0-1;2016;0,003669724770642202
07;0-1;2017;0,017151379567486951
07;0-1;2018;0,009252669039145907
07;0-1;2019;0,011756569847856155
07;0-1;2020;0,010180995475113122
07;0-1;2021;0,011002444987775062
07;0-1;2022;0,011692307692307693
07;0-1;2023;0,007374631268436578
07;0-1;2024;0,013314646110721794
07;0-1;2025;0,016431924882629109
07;2-4;2016;0,032258064516129031
07;2-4;2017;0,011320754716981131
07;2-4;2018;0,018939393939393940
07;2-4;2019;0,024590163934426229
07;2-4;2020;0,004761904761904762
07;2-4;2021;0,002832861189801700
07;2-4;2022;0,012684989429175475
07;2-4;2023;0,010928961748633880
07;2-4;2024;0,012755102040816327
07;2-4;2025;0,006410256410256410
07;5-17;2017;0,021834061135371178
07;5-17;2018;0,011070110701107010
07;5-17;2019;0,019125683060109290
07;5-17;2020;0,026086956521739129
07;5-17;2021;0,025352112676056339
07;5-17;2022;0,023734177215189875
07;5-17;2023;0,024118738404452691
07;5-17;2024;0,014018691588785047
07;5-17;2025;0,025531914893617020
07;18-64;2016;0,014138817480719794
07;18-64;2017;0,010244286840031520
07;18-64;2018;0,021253206302674972
07;18-64;2019;0,017870167760758570
07;18-64;2020;0,016352201257861635
07;18-64;2021;0,013470173187940988
07;18-64;2022;0,018415499712257817
07;18-64;2023;0,022071806945261920
07;18-64;2024;0,020132297958009780
07;18-64;2025;0,030588235294117649
07;65-79;2016;0,009370816599732263
07;65-79;2017;0,010774968918358890
07;65-79;2018;0,014797507788161994
07;65-79;2019;0,014855355746677092
07;65-79;2020;0,013793103448275862
07;65-79;2021;0,010511363636363636
07;65-79;2022;0,018100611189468735
07;65-79;2023;0,019165378670788255
07;65-79;2024;0,021014710297208045
07;65-79;2025;0,016708437761069339
07;80+;2017;0,003090659340659341
07;80+;2018;0,002711864406779661
07;80+;2019;0,001649076517150396
07;80+;2020;0,003483453595421747
07;80+;2021;0,002759889604415824
07;80+;2022;0,005340739158299509
07;80+;2023;0,002903140670361573
07;80+;2024;0,002959375840731773
07;80+;2025;0,004319654427645789
08;18-64;2020;0,000251572327044025
08;18-64;2021;0,000213812272824460
08;65-79;2021;0,000284090909090909
08;80+;2020;0,000248818113958696
08;80+;2024;0,000269034167339252
10;0-1;2022;0,000615384615384615
10;5-17;2024;0,001557632398753894
10;18-64;2021;0,000427624545648920
10;18-64;2023;0,000882872277810477
10;65-79;2023;0,000309119010819165
10;80+;2017;0,000343406593406593
10;80+;2022;0,000213629566331980
11;0-1;2017;0,000745712155108128
11;0-1;2019;0,000691562932226833
11;0-1;2024;0,002102312543798178
11;2-4;2018;0,003787878787878788
11;18-64;2018;0,000366434591425431
11;18-64;2019;0,000729394602479942
11;18-64;2020;0,000503144654088050
11;18-64;2022;0,000383656244005371
11;18-64;2023;0,000294290759270159
11;65-79;2020;0,000551724137931035
11;65-79;2022;0,000705218617771509
11;80+;2020;0,000248818113958696
11;80+;2024;0,000269034167339252
12;18-64;2022;0,000191828122002686
12;65-79;2020;0,000275862068965517
12;80+;2017;0,000343406593406593
12;80+;2023;0,000263921879123779
13;0-1;2017;0,000745712155108128
13;0-1;2018;0,000711743772241993
13;0-1;2019;0,002074688796680498
13;0-1;2020;0,001131221719457014
13;0-1;2021;0,000611246943765281
13;0-1;2022;0,001846153846153846
13;0-1;2024;0,000700770847932726
13;2-4;2016;0,010752688172043012
13;5-17;2017;0,004366812227074236
13;5-17;2019;0,013661202185792349
13;5-17;2020;0,002898550724637681
13;5-17;2024;0,003115264797507788
13;18-64;2017;0,001970055161544523
13;18-64;2018;0,002931476731403444
13;18-64;2019;0,001458789204959883
13;18-64;2020;0,001761006289308176
13;18-64;2021;0,002351935001069061
13;18-64;2022;0,002301937464032227
13;18-64;2023;0,003237198351971748
13;18-64;2024;0,002300834052343975
13;18-64;2025;0,000784313725490196
13;65-79;2016;0,002677376171352075
13;65-79;2017;0,002072109407376710
13;65-79;2018;0,001557632398753894
13;65-79;2019;0,000781860828772478
13;65-79;2020;0,000551724137931035
13;65-79;2021;0,000568181818181818
13;65-79;2022;0,000705218617771509
13;65-79;2023;0,001854714064914992
13;65-79;2024;0,000600420294205944
13;80+;2019;0,001319261213720317
13;80+;2020;0,000248818113958696
13;80+;2021;0,000613308800981294
13;80+;2022;0,000640888698995941
13;80+;2023;0,000527843758247559
14;0-1;2024;0,000700770847932726
14;18-64;2021;0,000213812272824460
14;18-64;2022;0,000383656244005371
14;65-79;2021;0,000284090909090909
14;65-79;2022;0,000235072872590503
14;80+;2019;0,000329815303430079
14;80+;2020;0,000248818113958696
15;0-1;2023;0,001474926253687316
15;2-4;2022;0,002114164904862579
15;5-17;2025;0,004255319148936170
15;18-64;2016;0,002570694087403599
15;18-64;2017;0,005122143420015760
15;18-64;2018;0,002198607548552584
15;18-64;2019;0,001458789204959883
15;18-64;2022;0,000383656244005371
15;18-64;2023;0,000588581518540318
15;18-64;2024;0,001150417026171987
15;18-64;2025;0,000784313725490196
15;65-79;2018;0,000389408099688474
15;65-79;2020;0,000275862068965517
15;80+;2017;0,000343406593406593
15;80+;2023;0,000263921879123779
16;18-64;2019;0,000364697301239971
16;18-64;2022;0,000191828122002686
16;65-79;2022;0,000235072872590503
17;0-1;2017;0,001491424310216256
17;18-64;2020;0,000251572327044025
17;18-64;2021;0,000213812272824460
17;18-64;2022;0,000191828122002686
17;65-79;2019;0,000781860828772478
17;65-79;2024;0,000300210147102972
17;65-79;2025;0,000835421888053467
17;80+;2022;0,000213629566331980
18;0-1;2018;0,000711743772241993
18;0-1;2019;0,000691562932226833
18;5-17;2022;0,001582278481012658
18;18-64;2018;0,000366434591425431
18;18-64;2019;0,000364697301239971
18;18-64;2020;0,000251572327044025
18;18-64;2021;0,000213812272824460
18;18-64;2022;0,000191828122002686
18;18-64;2024;0,000287604256542997
18;65-79;2020;0,000827586206896552
18;65-79;2022;0,000235072872590503
18;65-79;2023;0,000309119010819165
18;65-79;2025;0,000835421888053467
18;80+;2023;0,000263921879123779
18;80+;2025;0,000719942404607631
19;0-1;2019;0,000691562932226833
19;0-1;2024;0,000700770847932726
19;2-4;2022;0,002114164904862579
19;18-64;2021;0,000427624545648920
19;18-64;2024;0,000575208513085994
19;65-79;2017;0,000828843762950684
19;65-79;2021;0,000284090909090909
19;65-79;2023;0,000618238021638331
19;65-79;2024;0,000300210147102972
19;65-79;2025;0,001670843776106934
19;80+;2022;0,000213629566331980
20;18-64;2017;0,000788022064617809
20;18-64;2018;0,000732869182850861
20;18-64;2019;0,000364697301239971
20;18-64;2021;0,000213812272824460
20;18-64;2023;0,000294290759270159
20;65-79;2017;0,000414421881475342
20;65-79;2022;0,000235072872590503
20;65-79;2023;0,000618238021638331
20;65-79;2024;0,000300210147102972
20;80+;2017;0,000686813186813187
20;80+;2018;0,000338983050847458
20;80+;2020;0,000248818113958696
20;80+;2024;0,000269034167339252
21;0-1;2017;0,001491424310216256
21;0-1;2018;0,000711743772241993
21;0-1;2019;0,000691562932226833
21;0-1;2021;0,000611246943765281
21;0-1;2022;0,000615384615384615
21;0-1;2023;0,000737463126843658
21;0-1;2024;0,000700770847932726
21;0-1;2025;0,002347417840375587
21;2-4;2017;0,003773584905660377
21;2-4;2019;0,004098360655737705
21;5-17;2022;0,004746835443037975
21;5-17;2024;0,001557632398753894
21;18-64;2017;0,001182033096926714
21;18-64;2018;0,004763649688530597
21;18-64;2019;0,002188183807439825
21;18-64;2020;0,002515723270440251
21;18-64;2021;0,001710498182595681
21;18-64;2022;0,001534624976021485
21;18-64;2023;0,001177163037080636
21;18-64;2024;0,001150417026171987
21;18-64;2025;0,004705882352941176
21;65-79;2017;0,000414421881475342
21;65-79;2018;0,000389408099688474
21;65-79;2020;0,000551724137931035
21;65-79;2021;0,000568181818181818
21;65-79;2022;0,000940291490362012
21;65-79;2023;0,000309119010819165
21;65-79;2024;0,000300210147102972
21;65-79;2025;0,003341687552213868
21;80+;2017;0,000343406593406593
21;80+;2020;0,000746454341876089
21;80+;2022;0,000213629566331980
21;80+;2023;0,000263921879123779
21;80+;2025;0,000719942404607631
