"annee";"CP_clean";"age_class";"N_RPU";"N_HCL";"part_HCL"
2023;"31190";"(4,17]";"1";"0";0
2023;"31190";"(17,64]";"9";"0";0
2023;"31190";"(64,79]";"3";"0";0
2023;"31190";"(79,Inf]";"0";"0";NA
2023;"31190";NA;"0";"0";NA
2023;"31200";"[0,1]";"7";"0";0
2023;"31200";"(1,4]";"7";"0";0
2023;"31200";"(4,17]";"11";"0";0
2023;"31200";"(17,64]";"73";"9";0.123287671232877
2023;"31200";"(64,79]";"Anonymisé";"1-4";0.125
2023;"31200";"(79,Inf]";"1";"0";0
2023;"31200";NA;"2";"0";0
2023;"31210";"[0,1]";"0";"0";NA
2023;"31210";"(1,4]";"0";"0";NA
2023;"31210";"(4,17]";"0";"0";NA
2023;"31210";"(17,64]";"5";"0";0
2023;"31210";"(64,79]";"0";"0";NA
2023;"31210";"(79,Inf]";"0";"0";NA
2023;"31210";NA;"0";"0";NA
2023;"31220";"[0,1]";"0";"0";NA
2023;"31220";"(1,4]";"0";"0";NA
2023;"31220";"(4,17]";"1";"0";0
2023;"31220";"(17,64]";"5";"0";0
2023;"31220";"(64,79]";"1";"0";0
2023;"31220";"(79,Inf]";"0";"0";NA
2023;"31220";NA;"0";"0";NA
2023;"31230";"[0,1]";"0";"0";NA
2023;"31230";"(1,4]";"0";"0";NA
2023;"31230";"(4,17]";"0";"0";NA
2023;"31230";"(17,64]";"2";"0";0
2023;"31230";"(64,79]";"Anonymisé";"1-4";0.5
2023;"31230";"(79,Inf]";"0";"0";NA
2023;"31230";NA;"0";"0";NA
2023;"31240";"[0,1]";"Anonymisé";"1-4";0.5
2023;"31240";"(1,4]";"0";"0";NA
2023;"31240";"(4,17]";"2";"0";0
2023;"31240";"(17,64]";"Anonymisé";"1-4";0.0769230769230769
2023;"31240";"(64,79]";"4";"0";0
2023;"31240";"(79,Inf]";"0";"0";NA
2023;"31240";NA;"1";"0";0
2023;"31250";"[0,1]";"0";"0";NA
2023;"31250";"(1,4]";"0";"0";NA
2023;"31250";"(4,17]";"3";"0";0
2023;"31250";"(17,64]";"8";"0";0
2023;"31250";"(64,79]";"0";"0";NA
2023;"31250";"(79,Inf]";"1";"0";0
2023;"31250";NA;"0";"0";NA
2023;"31260";"[0,1]";"0";"0";NA
2023;"31260";"(1,4]";"0";"0";NA
2023;"31260";"(4,17]";"0";"0";NA
2023;"31260";"(17,64]";"Anonymisé";"1-4";0.25
2023;"31260";"(64,79]";"0";"0";NA
2023;"31260";"(79,Inf]";"1";"0";0
2023;"31260";NA;"0";"0";NA
2023;"31270";"[0,1]";"2";"0";0
2023;"31270";"(1,4]";"2";"0";0
2023;"31270";"(4,17]";"4";"0";0
2023;"31270";"(17,64]";"Anonymisé";"1-4";0.133333333333333
2023;"31270";"(64,79]";"2";"0";0
2023;"31270";"(79,Inf]";"0";"0";NA
2023;"31270";NA;"1";"0";0
2023;"31290";"[0,1]";"1";"0";0
2023;"31290";"(1,4]";"0";"0";NA
2023;"31290";"(4,17]";"1";"0";0
2023;"31290";"(17,64]";"9";"0";0
2023;"31290";"(64,79]";"0";"0";NA
2023;"31290";"(79,Inf]";"0";"0";NA
2023;"31290";NA;"0";"0";NA
2023;"31300";"[0,1]";"0";"0";NA
2023;"31300";"(1,4]";"3";"0";0
2023;"31300";"(4,17]";"Anonymisé";"1-4";0.333333333333333
2023;"31300";"(17,64]";"Anonymisé";"1-4";0.0681818181818182
2023;"31300";"(64,79]";"5";"0";0
2023;"31300";"(79,Inf]";"2";"0";0
2023;"31300";NA;"3";"0";0
2023;"31310";"[0,1]";"0";"0";NA
2023;"31310";"(1,4]";"2";"0";0
2023;"31310";"(4,17]";"Anonymisé";"1-4";0.5
2023;"31310";"(17,64]";"2";"0";0
2023;"31310";"(64,79]";"0";"0";NA
2023;"31310";"(79,Inf]";"0";"0";NA
2023;"31310";NA;"0";"0";NA
2023;"31320";"[0,1]";"0";"0";NA
2023;"31320";"(1,4]";"0";"0";NA
2023;"31320";"(4,17]";"3";"0";0
2023;"31320";"(17,64]";"Anonymisé";"1-4";0.05
2023;"31320";"(64,79]";"3";"0";0
2023;"31320";"(79,Inf]";"Anonymisé";"1-4";1
2023;"31320";NA;"1";"0";0
2023;"31330";"[0,1]";"0";"0";NA
2023;"31330";"(1,4]";"0";"0";NA
2023;"31330";"(4,17]";"6";"0";0
2023;"31330";"(17,64]";"5";"0";0
2023;"31330";"(64,79]";"0";"0";NA
2023;"31330";"(79,Inf]";"0";"0";NA
2023;"31330";NA;"0";"0";NA
2023;"31340";"[0,1]";"0";"0";NA
2023;"31340";"(1,4]";"1";"0";0
2023;"31340";"(4,17]";"2";"0";0
2023;"31340";"(17,64]";"2";"0";0
2023;"31340";"(64,79]";"0";"0";NA
2023;"31340";"(79,Inf]";"1";"0";0
2023;"31340";NA;"0";"0";NA
2023;"31360";"[0,1]";"0";"0";NA
2023;"31360";"(1,4]";"0";"0";NA
2023;"31360";"(4,17]";"1";"0";0
2023;"31360";"(17,64]";"2";"0";0
2023;"31360";"(64,79]";"0";"0";NA
2023;"31360";"(79,Inf]";"0";"0";NA
2023;"31360";NA;"0";"0";NA
2023;"31370";"[0,1]";"0";"0";NA
2023;"31370";"(1,4]";"0";"0";NA
2023;"31370";"(4,17]";"0";"0";NA
2023;"31370";"(17,64]";"6";"0";0
2023;"31370";"(64,79]";"0";"0";NA
2023;"31370";"(79,Inf]";"0";"0";NA
2023;"31370";NA;"0";"0";NA
2023;"31380";"[0,1]";"Anonymisé";"1-4";1
2023;"31380";"(1,4]";"0";"0";NA
2023;"31380";"(4,17]";"5";"0";0
2023;"31380";"(17,64]";"Anonymisé";"1-4";0.125
2023;"31380";"(64,79]";"2";"0";0
2023;"31380";"(79,Inf]";"0";"0";NA
2023;"31380";NA;"0";"0";NA
2023;"31390";"[0,1]";"0";"0";NA
2023;"31390";"(1,4]";"1";"0";0
2023;"31390";"(4,17]";"0";"0";NA
2023;"31390";"(17,64]";"5";"0";0
2023;"31390";"(64,79]";"4";"0";0
2023;"31390";"(79,Inf]";"0";"0";NA
2023;"31390";NA;"0";"0";NA
2023;"31400";"[0,1]";"7";"0";0
2023;"31400";"(1,4]";"7";"0";0
2023;"31400";"(4,17]";"6";"0";0
2023;"31400";"(17,64]";"Anonymisé";"1-4";0.0476190476190476
2023;"31400";"(64,79]";"2";"0";0
2023;"31400";"(79,Inf]";"4";"0";0
2023;"31400";NA;"1";"0";0
2023;"31410";"[0,1]";"1";"0";0
2023;"31410";"(1,4]";"1";"0";0
2023;"31410";"(4,17]";"1";"0";0
2023;"31410";"(17,64]";"6";"0";0
2023;"31410";"(64,79]";"0";"0";NA
2023;"31410";"(79,Inf]";"1";"0";0
2023;"31410";NA;"0";"0";NA
2023;"31450";"[0,1]";"0";"0";NA
2023;"31450";"(1,4]";"0";"0";NA
2023;"31450";"(4,17]";"6";"0";0
2023;"31450";"(17,64]";"12";"0";0
2023;"31450";"(64,79]";"Anonymisé";"1-4";0.5
2023;"31450";"(79,Inf]";"0";"0";NA
2023;"31450";NA;"0";"0";NA
2023;"31460";"[0,1]";"0";"0";NA
2023;"31460";"(1,4]";"0";"0";NA
2023;"31460";"(4,17]";"0";"0";NA
2023;"31460";"(17,64]";"5";"0";0
2023;"31460";"(64,79]";"0";"0";NA
2023;"31460";"(79,Inf]";"0";"0";NA
2023;"31460";NA;"0";"0";NA
2023;"31470";"[0,1]";"0";"0";NA
2023;"31470";"(1,4]";"0";"0";NA
2023;"31470";"(4,17]";"2";"0";0
2023;"31470";"(17,64]";"Anonymisé";"1-4";0.0909090909090909
2023;"31470";"(64,79]";"1";"0";0
2023;"31470";"(79,Inf]";"1";"0";0
2023;"31470";NA;"0";"0";NA
2023;"31480";"[0,1]";"1";"0";0
2023;"31480";"(1,4]";"Anonymisé";"1-4";1
2023;"31480";"(4,17]";"1";"0";0
2023;"31480";"(17,64]";"Anonymisé";"1-4";1
2023;"31480";"(64,79]";"0";"0";NA
2023;"31480";"(79,Inf]";"0";"0";NA
2023;"31480";NA;"1";"0";0
2023;"31490";"[0,1]";"1";"0";0
2023;"31490";"(1,4]";"1";"0";0
2023;"31490";"(4,17]";"1";"0";0
2023;"31490";"(17,64]";"7";"0";0
2023;"31490";"(64,79]";"0";"0";NA
2023;"31490";"(79,Inf]";"1";"0";0
2023;"31490";NA;"0";"0";NA
2023;"31500";"[0,1]";"Anonymisé";"1-4";0.25
2023;"31500";"(1,4]";"3";"0";0
2023;"31500";"(4,17]";"6";"0";0
2023;"31500";"(17,64]";"Anonymisé";"1-4";0.0208333333333333
2023;"31500";"(64,79]";"Anonymisé";"1-4";0.125
2023;"31500";"(79,Inf]";"3";"0";0
2023;"31500";NA;"0";"0";NA
2023;"31520";"[0,1]";"Anonymisé";"1-4";0.5
2023;"31520";"(1,4]";"2";"0";0
2023;"31520";"(4,17]";"2";"0";0
2023;"31520";"(17,64]";"6";"0";0
2023;"31520";"(64,79]";"3";"0";0
2023;"31520";"(79,Inf]";"2";"0";0
2023;"31520";NA;"0";"0";NA
2023;"31530";"[0,1]";"2";"0";0
2023;"31530";"(1,4]";"0";"0";NA
2023;"31530";"(4,17]";"2";"0";0
2023;"31530";"(17,64]";"6";"0";0
2023;"31530";"(64,79]";"0";"0";NA
2023;"31530";"(79,Inf]";"0";"0";NA
2023;"31530";NA;"0";"0";NA
2023;"31540";"[0,1]";"0";"0";NA
2023;"31540";"(1,4]";"0";"0";NA
2023;"31540";"(4,17]";"0";"0";NA
2023;"31540";"(17,64]";"2";"0";0
2023;"31540";"(64,79]";"0";"0";NA
2023;"31540";"(79,Inf]";"0";"0";NA
2023;"31540";NA;"0";"0";NA
2023;"31550";"[0,1]";"0";"0";NA
2023;"31550";"(1,4]";"0";"0";NA
2023;"31550";"(4,17]";"3";"0";0
2023;"31550";"(17,64]";"0";"0";NA
2023;"31550";"(64,79]";"0";"0";NA
2023;"31550";"(79,Inf]";"0";"0";NA
2023;"31550";NA;"0";"0";NA
2023;"31570";"[0,1]";"0";"0";NA
2023;"31570";"(1,4]";"0";"0";NA
2023;"31570";"(4,17]";"0";"0";NA
2023;"31570";"(17,64]";"4";"0";0
2023;"31570";"(64,79]";"0";"0";NA
2023;"31570";"(79,Inf]";"0";"0";NA
2023;"31570";NA;"0";"0";NA
2023;"31600";"[0,1]";"2";"0";0
2023;"31600";"(1,4]";"Anonymisé";"1-4";0.5
2023;"31600";"(4,17]";"Anonymisé";"1-4";0.222222222222222
2023;"31600";"(17,64]";"Anonymisé";"1-4";0.08
2023;"31600";"(64,79]";"6";"0";0
2023;"31600";"(79,Inf]";"0";"0";NA
2023;"31600";NA;"0";"0";NA
2023;"31620";"[0,1]";"0";"0";NA
2023;"31620";"(1,4]";"2";"0";0
2023;"31620";"(4,17]";"Anonymisé";"1-4";0.5
2023;"31620";"(17,64]";"Anonymisé";"1-4";0.1
2023;"31620";"(64,79]";"1";"0";0
2023;"31620";"(79,Inf]";"0";"0";NA
2023;"31620";NA;"0";"0";NA
2023;"31650";"[0,1]";"1";"0";0
2023;"31650";"(1,4]";"1";"0";0
2023;"31650";"(4,17]";"3";"0";0
2023;"31650";"(17,64]";"14";"0";0
2023;"31650";"(64,79]";"6";"0";0
2023;"31650";"(79,Inf]";"0";"0";NA
2023;"31650";NA;"0";"0";NA
2023;"31660";"[0,1]";"1";"0";0
2023;"31660";"(1,4]";"3";"0";0
2023;"31660";"(4,17]";"0";"0";NA
2023;"31660";"(17,64]";"2";"0";0
2023;"31660";"(64,79]";"0";"0";NA
2023;"31660";"(79,Inf]";"0";"0";NA
2023;"31660";NA;"0";"0";NA
2023;"31670";"[0,1]";"0";"0";NA
2023;"31670";"(1,4]";"0";"0";NA
2023;"31670";"(4,17]";"0";"0";NA
2023;"31670";"(17,64]";"Anonymisé";"1-4";0.25
2023;"31670";"(64,79]";"0";"0";NA
2023;"31670";"(79,Inf]";"0";"0";NA
2023;"31670";NA;"0";"0";NA
2023;"31700";"[0,1]";"5";"0";0
2023;"31700";"(1,4]";"Anonymisé";"1-4";1
2023;"31700";"(4,17]";"Anonymisé";"1-4";0.333333333333333
2023;"31700";"(17,64]";"Anonymisé";"1-4";0.0625
2023;"31700";"(64,79]";"Anonymisé";"1-4";0.142857142857143
2023;"31700";"(79,Inf]";"0";"0";NA
2023;"31700";NA;"0";"0";NA
2023;"31750";"[0,1]";"0";"0";NA
2023;"31750";"(1,4]";"0";"0";NA
2023;"31750";"(4,17]";"1";"0";0
2023;"31750";"(17,64]";"4";"0";0
2023;"31750";"(64,79]";"0";"0";NA
2023;"31750";"(79,Inf]";"0";"0";NA
2023;"31750";NA;"0";"0";NA
2023;"31770";"[0,1]";"1";"0";0
2023;"31770";"(1,4]";"2";"0";0
2023;"31770";"(4,17]";"13";"0";0
2023;"31770";"(17,64]";"Anonymisé";"1-4";0.157894736842105
2023;"31770";"(64,79]";"5";"0";0
2023;"31770";"(79,Inf]";"0";"0";NA
2023;"31770";NA;"0";"0";NA
2023;"31780";"[0,1]";"0";"0";NA
2023;"31780";"(1,4]";"1";"0";0
2023;"31780";"(4,17]";"1";"0";0
2023;"31780";"(17,64]";"Anonymisé";"1-4";0.111111111111111
2023;"31780";"(64,79]";"1";"0";0
2023;"31780";"(79,Inf]";"0";"0";NA
2023;"31780";NA;"0";"0";NA
2023;"31790";"[0,1]";"0";"0";NA
2023;"31790";"(1,4]";"1";"0";0
2023;"31790";"(4,17]";"1";"0";0
2023;"31790";"(17,64]";"4";"0";0
2023;"31790";"(64,79]";"0";"0";NA
2023;"31790";"(79,Inf]";"0";"0";NA
2023;"31790";NA;"0";"0";NA
2023;"31800";"[0,1]";"0";"0";NA
2023;"31800";"(1,4]";"1";"0";0
2023;"31800";"(4,17]";"1";"0";0
2023;"31800";"(17,64]";"13";"0";0
2023;"31800";"(64,79]";"1";"0";0
2023;"31800";"(79,Inf]";"0";"0";NA
2023;"31800";NA;"0";"0";NA
2023;"31810";"[0,1]";"1";"0";0
2023;"31810";"(1,4]";"0";"0";NA
2023;"31810";"(4,17]";"0";"0";NA
2023;"31810";"(17,64]";"3";"0";0
2023;"31810";"(64,79]";"0";"0";NA
2023;"31810";"(79,Inf]";"0";"0";NA
2023;"31810";NA;"0";"0";NA
2023;"31820";"[0,1]";"0";"0";NA
2023;"31820";"(1,4]";"0";"0";NA
2023;"31820";"(4,17]";"3";"0";0
2023;"31820";"(17,64]";"5";"0";0
2023;"31820";"(64,79]";"1";"0";0
2023;"31820";"(79,Inf]";"0";"0";NA
2023;"31820";NA;"0";"0";NA
2023;"31830";"[0,1]";"1";"0";0
2023;"31830";"(1,4]";"1";"0";0
2023;"31830";"(4,17]";"4";"0";0
2023;"31830";"(17,64]";"Anonymisé";"1-4";0.2
2023;"31830";"(64,79]";"1";"0";0
2023;"31830";"(79,Inf]";"0";"0";NA
2023;"31830";NA;"0";"0";NA
2023;"31840";"[0,1]";"1";"0";0
2023;"31840";"(1,4]";"0";"0";NA
2023;"31840";"(4,17]";"1";"0";0
2023;"31840";"(17,64]";"7";"0";0
2023;"31840";"(64,79]";"1";"0";0
2023;"31840";"(79,Inf]";"0";"0";NA
2023;"31840";NA;"0";"0";NA
2023;"31850";"[0,1]";"0";"0";NA
2023;"31850";"(1,4]";"0";"0";NA
2023;"31850";"(4,17]";"1";"0";0
2023;"31850";"(17,64]";"2";"0";0
2023;"31850";"(64,79]";"0";"0";NA
2023;"31850";"(79,Inf]";"0";"0";NA
2023;"31850";NA;"0";"0";NA
2023;"31860";"[0,1]";"0";"0";NA
2023;"31860";"(1,4]";"1";"0";0
2023;"31860";"(4,17]";"Anonymisé";"1-4";1
2023;"31860";"(17,64]";"Anonymisé";"1-4";0.166666666666667
2023;"31860";"(64,79]";"0";"0";NA
2023;"31860";"(79,Inf]";"0";"0";NA
2023;"31860";NA;"0";"0";NA
2023;"31870";"[0,1]";"0";"0";NA
2023;"31870";"(1,4]";"0";"0";NA
2023;"31870";"(4,17]";"Anonymisé";"1-4";1
2023;"31870";"(17,64]";"2";"0";0
2023;"31870";"(64,79]";"0";"0";NA
2023;"31870";"(79,Inf]";"0";"0";NA
2023;"31870";NA;"0";"0";NA
2023;"32000";"[0,1]";"0";"0";NA
2023;"32000";"(1,4]";"0";"0";NA
2023;"32000";"(4,17]";"0";"0";NA
2023;"32000";"(17,64]";"Anonymisé";"1-4";0.0769230769230769
2023;"32000";"(64,79]";"3";"0";0
2023;"32000";"(79,Inf]";"1";"0";0
2023;"32000";NA;"0";"0";NA
2023;"32110";"[0,1]";"0";"0";NA
2023;"32110";"(1,4]";"0";"0";NA
2023;"32110";"(4,17]";"0";"0";NA
2023;"32110";"(17,64]";"3";"0";0
2023;"32110";"(64,79]";"1";"0";0
2023;"32110";"(79,Inf]";"0";"0";NA
2023;"32110";NA;"0";"0";NA
2023;"32120";"[0,1]";"0";"0";NA
2023;"32120";"(1,4]";"0";"0";NA
2023;"32120";"(4,17]";"0";"0";NA
2023;"32120";"(17,64]";"4";"0";0
2023;"32120";"(64,79]";"0";"0";NA
2023;"32120";"(79,Inf]";"0";"0";NA
2023;"32120";NA;"0";"0";NA
2023;"32170";"[0,1]";"0";"0";NA
2023;"32170";"(1,4]";"0";"0";NA
2023;"32170";"(4,17]";"0";"0";NA
2023;"32170";"(17,64]";"1";"0";0
2023;"32170";"(64,79]";"0";"0";NA
2023;"32170";"(79,Inf]";"0";"0";NA
2023;"32170";NA;"0";"0";NA
2023;"32200";"[0,1]";"0";"0";NA
2023;"32200";"(1,4]";"0";"0";NA
2023;"32200";"(4,17]";"2";"0";0
2023;"32200";"(17,64]";"Anonymisé";"1-4";0.5
2023;"32200";"(64,79]";"0";"0";NA
2023;"32200";"(79,Inf]";"1";"0";0
2023;"32200";NA;"0";"0";NA
2023;"32230";"[0,1]";"0";"0";NA
2023;"32230";"(1,4]";"0";"0";NA
2023;"32230";"(4,17]";"0";"0";NA
2023;"32230";"(17,64]";"1";"0";0
2023;"32230";"(64,79]";"Anonymisé";"1-4";1
2023;"32230";"(79,Inf]";"0";"0";NA
2023;"32230";NA;"0";"0";NA
2023;"32300";"[0,1]";"0";"0";NA
2023;"32300";"(1,4]";"0";"0";NA
2023;"32300";"(4,17]";"1";"0";0
2023;"32300";"(17,64]";"Anonymisé";"1-4";0.5
2023;"32300";"(64,79]";"1";"0";0
2023;"32300";"(79,Inf]";"1";"0";0
2023;"32300";NA;"0";"0";NA
2023;"32420";"[0,1]";"0";"0";NA
2023;"32420";"(1,4]";"0";"0";NA
2023;"32420";"(4,17]";"3";"0";0
2023;"32420";"(17,64]";"5";"0";0
2023;"32420";"(64,79]";"0";"0";NA
2023;"32420";"(79,Inf]";"0";"0";NA
2023;"32420";NA;"0";"0";NA
2023;"32430";"[0,1]";"0";"0";NA
2023;"32430";"(1,4]";"0";"0";NA
2023;"32430";"(4,17]";"1";"0";0
2023;"32430";"(17,64]";"Anonymisé";"1-4";0.2
2023;"32430";"(64,79]";"0";"0";NA
2023;"32430";"(79,Inf]";"0";"0";NA
2023;"32430";NA;"0";"0";NA
2023;"32600";"[0,1]";"0";"0";NA
2023;"32600";"(1,4]";"0";"0";NA
2023;"32600";"(4,17]";"2";"0";0
2023;"32600";"(17,64]";"6";"0";0
2023;"32600";"(64,79]";"3";"0";0
2023;"32600";"(79,Inf]";"0";"0";NA
2023;"32600";NA;"0";"0";NA
2023;"33000";"[0,1]";"6";"0";0
2023;"33000";"(1,4]";"2";"0";0
2023;"33000";"(4,17]";"9";"0";0
2023;"33000";"(17,64]";"106";"9";0.0849056603773585
2023;"33000";"(64,79]";"12";"0";0
2023;"33000";"(79,Inf]";"0";"0";NA
2023;"33000";NA;"0";"0";NA
2023;"33100";"[0,1]";"0";"0";NA
2023;"33100";"(1,4]";"2";"0";0
2023;"33100";"(4,17]";"Anonymisé";"1-4";0.333333333333333
2023;"33100";"(17,64]";"Anonymisé";"1-4";0.142857142857143
2023;"33100";"(64,79]";"0";"0";NA
2023;"33100";"(79,Inf]";"0";"0";NA
2023;"33100";NA;"0";"0";NA
2023;"33110";"[0,1]";"1";"0";0
2023;"33110";"(1,4]";"0";"0";NA
2023;"33110";"(4,17]";"1";"0";0
2023;"33110";"(17,64]";"7";"0";0
2023;"33110";"(64,79]";"Anonymisé";"1-4";0.166666666666667
2023;"33110";"(79,Inf]";"1";"0";0
2023;"33110";NA;"1";"0";0
2023;"33114";"[0,1]";"0";"0";NA
2023;"33114";"(1,4]";"0";"0";NA
2023;"33114";"(4,17]";"Anonymisé";"1-4";1
2023;"33114";"(17,64]";"3";"0";0
2023;"33114";"(64,79]";"0";"0";NA
2023;"33114";"(79,Inf]";"0";"0";NA
2023;"33114";NA;"0";"0";NA
2023;"33120";"[0,1]";"0";"0";NA
2023;"33120";"(1,4]";"0";"0";NA
2023;"33120";"(4,17]";"1";"0";0
2023;"33120";"(17,64]";"5";"0";0
2023;"33120";"(64,79]";"4";"0";0
2023;"33120";"(79,Inf]";"5";"0";0
2023;"33120";NA;"0";"0";NA
2023;"33127";"[0,1]";"0";"0";NA
2023;"33127";"(1,4]";"Anonymisé";"1-4";0.5
2023;"33127";"(4,17]";"Anonymisé";"1-4";1
2023;"33127";"(17,64]";"11";"0";0
2023;"33127";"(64,79]";"4";"0";0
2023;"33127";"(79,Inf]";"1";"0";0
2023;"33127";NA;"0";"0";NA
2023;"33130";"[0,1]";"2";"0";0
2023;"33130";"(1,4]";"2";"0";0
2023;"33130";"(4,17]";"Anonymisé";"1-4";0.25
2023;"33130";"(17,64]";"Anonymisé";"1-4";0.111111111111111
2023;"33130";"(64,79]";"1";"0";0
2023;"33130";"(79,Inf]";"0";"0";NA
2023;"33130";NA;"0";"0";NA
2023;"33138";"[0,1]";"0";"0";NA
2023;"33138";"(1,4]";"0";"0";NA
2023;"33138";"(4,17]";"2";"0";0
2023;"33138";"(17,64]";"3";"0";0
2023;"33138";"(64,79]";"0";"0";NA
2023;"33138";"(79,Inf]";"1";"0";0
2023;"33138";NA;"0";"0";NA
2023;"33140";"[0,1]";"5";"0";0
2023;"33140";"(1,4]";"2";"0";0
2023;"33140";"(4,17]";"5";"0";0
2023;"33140";"(17,64]";"7";"0";0
2023;"33140";"(64,79]";"4";"0";0
2023;"33140";"(79,Inf]";"1";"0";0
2023;"33140";NA;"0";"0";NA
2023;"33150";"[0,1]";"0";"0";NA
2023;"33150";"(1,4]";"1";"0";0
2023;"33150";"(4,17]";"1";"0";0
2023;"33150";"(17,64]";"18";"0";0
2023;"33150";"(64,79]";"2";"0";0
2023;"33150";"(79,Inf]";"0";"0";NA
2023;"33150";NA;"0";"0";NA
2023;"33160";"[0,1]";"4";"0";0
2023;"33160";"(1,4]";"3";"0";0
2023;"33160";"(4,17]";"4";"0";0
2023;"33160";"(17,64]";"Anonymisé";"1-4";0.125
2023;"33160";"(64,79]";"1";"0";0
2023;"33160";"(79,Inf]";"0";"0";NA
2023;"33160";NA;"2";"0";0
2023;"33170";"[0,1]";"0";"0";NA
2023;"33170";"(1,4]";"1";"0";0
2023;"33170";"(4,17]";"3";"0";0
2023;"33170";"(17,64]";"Anonymisé";"1-4";0.125
2023;"33170";"(64,79]";"0";"0";NA
2023;"33170";"(79,Inf]";"0";"0";NA
2023;"33170";NA;"0";"0";NA
2023;"33185";"[0,1]";"0";"0";NA
2023;"33185";"(1,4]";"2";"0";0
2023;"33185";"(4,17]";"1";"0";0
2023;"33185";"(17,64]";"2";"0";0
2023;"33185";"(64,79]";"2";"0";0
2023;"33185";"(79,Inf]";"0";"0";NA
2023;"33185";NA;"0";"0";NA
2023;"33190";"[0,1]";"0";"0";NA
2023;"33190";"(1,4]";"0";"0";NA
2023;"33190";"(4,17]";"0";"0";NA
2023;"33190";"(17,64]";"Anonymisé";"1-4";0.333333333333333
2023;"33190";"(64,79]";"0";"0";NA
2023;"33190";"(79,Inf]";"0";"0";NA
2023;"33190";NA;"0";"0";NA
2023;"33200";"[0,1]";"3";"0";0
2023;"33200";"(1,4]";"3";"0";0
2023;"33200";"(4,17]";"10";"0";0
2023;"33200";"(17,64]";"Anonymisé";"1-4";0.0434782608695652
2023;"33200";"(64,79]";"4";"0";0
2023;"33200";"(79,Inf]";"0";"0";NA
2023;"33200";NA;"0";"0";NA
2023;"33210";"[0,1]";"0";"0";NA
2023;"33210";"(1,4]";"0";"0";NA
2023;"33210";"(4,17]";"0";"0";NA
2023;"33210";"(17,64]";"16";"0";0
2023;"33210";"(64,79]";"1";"0";0
2023;"33210";"(79,Inf]";"1";"0";0
2023;"33210";NA;"0";"0";NA
2023;"33220";"[0,1]";"0";"0";NA
2023;"33220";"(1,4]";"0";"0";NA
2023;"33220";"(4,17]";"0";"0";NA
2023;"33220";"(17,64]";"6";"0";0
2023;"33220";"(64,79]";"0";"0";NA
2023;"33220";"(79,Inf]";"0";"0";NA
2023;"33220";NA;"0";"0";NA
2023;"33230";"[0,1]";"3";"0";0
2023;"33230";"(1,4]";"0";"0";NA
2023;"33230";"(4,17]";"1";"0";0
2023;"33230";"(17,64]";"14";"0";0
2023;"33230";"(64,79]";"1";"0";0
2023;"33230";"(79,Inf]";"0";"0";NA
2023;"33230";NA;"0";"0";NA
2023;"33240";"[0,1]";"0";"0";NA
2023;"33240";"(1,4]";"0";"0";NA
2023;"33240";"(4,17]";"5";"0";0
2023;"33240";"(17,64]";"14";"0";0
2023;"33240";"(64,79]";"2";"0";0
2023;"33240";"(79,Inf]";"0";"0";NA
2023;"33240";NA;"0";"0";NA
2023;"33260";"[0,1]";"2";"0";0
2023;"33260";"(1,4]";"0";"0";NA
2023;"33260";"(4,17]";"1";"0";0
2023;"33260";"(17,64]";"13";"0";0
2023;"33260";"(64,79]";"4";"0";0
2023;"33260";"(79,Inf]";"4";"0";0
2023;"33260";NA;"0";"0";NA
2023;"33270";"[0,1]";"2";"0";0
2023;"33270";"(1,4]";"0";"0";NA
2023;"33270";"(4,17]";"5";"0";0
2023;"33270";"(17,64]";"Anonymisé";"1-4";0.2
2023;"33270";"(64,79]";"0";"0";NA
2023;"33270";"(79,Inf]";"0";"0";NA
2023;"33270";NA;"1";"0";0
2023;"33290";"[0,1]";"2";"0";0
2023;"33290";"(1,4]";"2";"0";0
2023;"33290";"(4,17]";"1";"0";0
2023;"33290";"(17,64]";"Anonymisé";"1-4";0.117647058823529
2023;"33290";"(64,79]";"4";"0";0
2023;"33290";"(79,Inf]";"0";"0";NA
2023;"33290";NA;"0";"0";NA
2023;"33300";"[0,1]";"4";"0";0
2023;"33300";"(1,4]";"2";"0";0
2023;"33300";"(4,17]";"2";"0";0
2023;"33300";"(17,64]";"Anonymisé";"1-4";0.157894736842105
2023;"33300";"(64,79]";"1";"0";0
2023;"33300";"(79,Inf]";"0";"0";NA
2023;"33300";NA;"0";"0";NA
2023;"33310";"[0,1]";"1";"0";0
2023;"33310";"(1,4]";"0";"0";NA
2023;"33310";"(4,17]";"0";"0";NA
2023;"33310";"(17,64]";"Anonymisé";"1-4";0.166666666666667
2023;"33310";"(64,79]";"1";"0";0
2023;"33310";"(79,Inf]";"0";"0";NA
2023;"33310";NA;"0";"0";NA
2023;"33320";"[0,1]";"1";"0";0
2023;"33320";"(1,4]";"Anonymisé";"1-4";1
2023;"33320";"(4,17]";"6";"0";0
2023;"33320";"(17,64]";"Anonymisé";"1-4";0.222222222222222
2023;"33320";"(64,79]";"1";"0";0
2023;"33320";"(79,Inf]";"0";"0";NA
2023;"33320";NA;"0";"0";NA
2023;"33330";"[0,1]";"0";"0";NA
2023;"33330";"(1,4]";"0";"0";NA
2023;"33330";"(4,17]";"0";"0";NA
2023;"33330";"(17,64]";"2";"0";0
2023;"33330";"(64,79]";"0";"0";NA
2023;"33330";"(79,Inf]";"0";"0";NA
