RegCode;DepCode;age_group;Year;n;n_HCL;Pop;p_HCL;catchment_HCL
93;04;0-1;2023;9;0;2895,87772273905;0,000000000000000000;0,0000000000000
93;04;0-1;2024;9;0;2773,85920525718;0,000000000000000000;0,0000000000000
93;04;2-4;2019;7;0;4548,11343612396;0,000000000000000000;0,0000000000000
93;04;2-4;2020;8;0;4603,51805963044;0,000000000000000000;0,0000000000000
93;04;2-4;2021;7;0;4524,29518657306;0,000000000000000000;0,0000000000000
93;04;2-4;2022;15;0;4615,05798633117;0,000000000000000000;0,0000000000000
93;04;2-4;2023;8;0;4547,12227726095;0,000000000000000000;0,0000000000000
93;04;2-4;2024;8;0;4540,14079474283;0,000000000000000000;0,0000000000000
93;04;5-17;2019;23;0;23785,22286383671;0,000000000000000000;0,0000000000000
93;04;5-17;2020;12;0;23570,11513745309;0,000000000000000000;0,0000000000000
93;04;5-17;2021;30;0;23523,86004933373;0,000000000000000000;0,0000000000000
93;04;5-17;2022;30;0;23444,90948973272;0,000000000000000000;0,0000000000000
93;04;5-17;2023;27;0;23472,71174174747;0,000000000000000000;0,0000000000000
93;04;5-17;2024;22;0;23601,96726946148;0,000000000000000000;0,0000000000000
93;04;18-64;2019;96;5;89836,77713616329;0,052083333333333336;4678,9988091751720
93;04;18-64;2020;59;0;90182,88486254691;0,000000000000000000;0,0000000000000
93;04;18-64;2021;79;5;90494,13995066627;0,063291139240506333;5727,4772120674861
93;04;18-64;2022;89;0;90850,09051026728;0,000000000000000000;0,0000000000000
93;04;18-64;2023;71;0;90955,28825825252;0,000000000000000000;0,0000000000000
93;04;18-64;2024;122;0;90824,03273053853;0,000000000000000000;0,0000000000000
93;04;65-79;2019;19;0;30113,00000000000;0,000000000000000000;0,0000000000000
93;04;65-79;2020;9;0;30913,00000000000;0,000000000000000000;0,0000000000000
93;04;65-79;2021;27;0;31626,00000000000;0,000000000000000000;0,0000000000000
93;04;65-79;2022;24;0;32278,00000000000;0,000000000000000000;0,0000000000000
93;04;65-79;2023;31;0;32927,00000000000;0,000000000000000000;0,0000000000000
93;04;65-79;2024;31;0;33654,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2019;9;0;13192,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2020;4;0;13283,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2021;8;0;13051,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2022;13;0;13060,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2023;7;0;13207,00000000000;0,000000000000000000;0,0000000000000
93;04;80+;2024;14;0;13514,00000000000;0,000000000000000000;0,0000000000000
93;04;NA;2019;0;0;NA;NA;NA
93;04;NA;2020;0;0;NA;NA;NA
93;04;NA;2021;0;0;NA;NA;NA
93;04;NA;2022;0;0;NA;NA;NA
93;04;NA;2023;1;0;NA;0,000000000000000000;NA
93;04;NA;2024;0;0;NA;NA;NA
93;05;0-1;2019;27;0;2472,10708006036;0,000000000000000000;0,0000000000000
93;05;0-1;2020;11;0;2421,32582248681;0,000000000000000000;0,0000000000000
93;05;0-1;2021;18;0;2419,48727769146;0,000000000000000000;0,0000000000000
93;05;0-1;2022;33;0;2415,13350662507;0,000000000000000000;0,0000000000000
93;05;0-1;2023;19;0;2416,92763854024;0,000000000000000000;0,0000000000000
93;05;0-1;2024;15;0;2276,27877357856;0,000000000000000000;0,0000000000000
93;05;2-4;2019;10;0;3968,89291993964;0,000000000000000000;0,0000000000000
93;05;2-4;2020;9;0;3845,67417751319;0,000000000000000000;0,0000000000000
93;05;2-4;2021;14;0;3830,51272230854;0,000000000000000000;0,0000000000000
93;05;2-4;2022;22;0;3802,86649337493;0,000000000000000000;0,0000000000000
93;05;2-4;2023;18;0;3795,07236145976;0,000000000000000000;0,0000000000000
93;05;2-4;2024;24;0;3725,72122642144;0,000000000000000000;0,0000000000000
93;05;5-17;2019;76;0;20972,57337663067;0,000000000000000000;0,0000000000000
93;05;5-17;2020;33;0;20261,34489730439;0,000000000000000000;0,0000000000000
93;05;5-17;2021;78;0;19867,99621011123;0,000000000000000000;0,0000000000000
93;05;5-17;2022;53;0;19578,87796645342;0,000000000000000000;0,0000000000000
93;05;5-17;2023;54;0;19175,22961488711;0,000000000000000000;0,0000000000000
93;05;5-17;2024;56;0;18973,44481156657;0,000000000000000000;0,0000000000000
93;05;18-64;2019;282;12;79205,42662336933;0,042553191489361701;3370,4436861008226
93;05;18-64;2020;128;0;78369,65510269561;0,000000000000000000;0,0000000000000
93;05;18-64;2021;131;0;78016,00378988877;0,000000000000000000;0,0000000000000
93;05;18-64;2022;253;15;78351,12203354658;0,059288537549407112;4645,3234407241052
93;05;18-64;2023;212;10;78072,77038511289;0,047169811320754720;3682,6778483543817
93;05;18-64;2024;285;16;77783,55518843343;0,056140350877192984;4366,7960807541576
93;05;65-79;2019;52;0;24232,00000000000;0,000000000000000000;0,0000000000000
93;05;65-79;2020;41;0;25075,00000000000;0,000000000000000000;0,0000000000000
93;05;65-79;2021;49;0;26019,00000000000;0,000000000000000000;0,0000000000000
93;05;65-79;2022;63;0;26725,00000000000;0,000000000000000000;0,0000000000000
93;05;65-79;2023;53;0;27494,00000000000;0,000000000000000000;0,0000000000000
93;05;65-79;2024;58;0;28143,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2019;20;0;10369,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2020;14;0;10632,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2021;21;0;10823,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2022;17;0;10804,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2023;26;0;10872,00000000000;0,000000000000000000;0,0000000000000
93;05;80+;2024;15;0;11004,00000000000;0,000000000000000000;0,0000000000000
93;05;NA;2019;0;0;NA;NA;NA
93;05;NA;2020;0;0;NA;NA;NA
93;05;NA;2021;0;0;NA;NA;NA
93;05;NA;2022;0;0;NA;NA;NA
93;05;NA;2023;0;0;NA;NA;NA
93;05;NA;2024;0;0;NA;NA;NA
93;06;0-1;2019;56;0;21196,94609805524;0,000000000000000000;0,0000000000000
93;06;0-1;2020;32;0;20545,14471622126;0,000000000000000000;0,0000000000000
93;06;0-1;2021;39;0;20324,85448650154;0,000000000000000000;0,0000000000000
93;06;0-1;2022;69;6;20310,73678488877;0,086956521739130432;1766,1510247729368
93;06;0-1;2023;41;0;20192,16203878963;0,000000000000000000;0,0000000000000
93;06;0-1;2024;52;0;19401,46504831027;0,000000000000000000;0,0000000000000
93;06;2-4;2019;63;0;34031,05390194476;0,000000000000000000;0,0000000000000
93;06;2-4;2020;39;0;32630,85528377874;0,000000000000000000;0,0000000000000
93;06;2-4;2021;51;0;32178,14551349846;0,000000000000000000;0,0000000000000
93;06;2-4;2022;58;0;31981,26321511123;0,000000000000000000;0,0000000000000
93;06;2-4;2023;38;0;31705,83796121037;0,000000000000000000;0,0000000000000
93;06;2-4;2024;36;0;31755,53495168973;0,000000000000000000;0,0000000000000
93;06;5-17;2019;118;0;154338,58854125993;0,000000000000000000;0,0000000000000
93;06;5-17;2020;82;0;154485,57411019033;0,000000000000000000;0,0000000000000
93;06;5-17;2021;104;0;155182,82240360661;0,000000000000000000;0,0000000000000
93;06;5-17;2022;125;7;156208,56381664489;0,056000000000000001;8747,6795737321136
93;06;5-17;2023;122;0;156312,36590024887;0,000000000000000000;0,0000000000000
93;06;5-17;2024;120;0;156124,92078662690;0,000000000000000000;0,0000000000000
93;06;18-64;2019;440;32;617843,41145874013;0,072727272727272724;44934,0662879083684
93;06;18-64;2020;409;25;617805,42588980962;0,061124694376528114;37763,1678416754003
93;06;18-64;2021;486;37;621608,17759639339;0,076131687242798354;47324,0793643344732
93;06;18-64;2022;606;58;627475,43618335517;0,095709570957095716;60055,4047832254146
93;06;18-64;2023;539;64;630213,63409975113;0,118738404452690169;74830,5613773359364
93;06;18-64;2024;550;50;632677,07921337313;0,090909090909090912;57516,0981103066515
93;06;65-79;2019;116;0;178818,00000000000;0,000000000000000000;0,0000000000000
93;06;65-79;2020;130;0;181861,00000000000;0,000000000000000000;0,0000000000000
93;06;65-79;2021;130;0;184609,00000000000;0,000000000000000000;0,0000000000000
93;06;65-79;2022;133;0;187688,00000000000;0,000000000000000000;0,0000000000000
93;06;65-79;2023;118;0;189777,00000000000;0,000000000000000000;0,0000000000000
93;06;65-79;2024;206;0;191576,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2019;96;0;88055,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2020;52;0;90082,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2021;87;0;90038,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2022;71;0;90915,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2023;56;0;91606,00000000000;0,000000000000000000;0,0000000000000
93;06;80+;2024;67;0;93457,00000000000;0,000000000000000000;0,0000000000000
93;06;NA;2019;0;0;NA;NA;NA
93;06;NA;2020;0;0;NA;NA;NA
93;06;NA;2021;0;0;NA;NA;NA
93;06;NA;2022;0;0;NA;NA;NA
93;06;NA;2023;4;0;NA;0,000000000000000000;NA
93;06;NA;2024;0;0;NA;NA;NA
93;13;0-1;2019;122;0;45313,51935928689;0,000000000000000000;0,0000000000000
93;13;0-1;2020;88;0;44188,13376700440;0,000000000000000000;0,0000000000000
93;13;0-1;2021;142;0;42948,02832782776;0,000000000000000000;0,0000000000000
93;13;0-1;2022;170;19;42499,82442825919;0,111764705882352947;4749,9803772760279
93;13;0-1;2023;88;5;42205,57943430927;0,056818181818181816;2398,0442860402995
93;13;0-1;2024;114;0;40475,43749273541;0,000000000000000000;0,0000000000000
93;13;2-4;2019;161;0;72749,48064071313;0,000000000000000000;0,0000000000000
93;13;2-4;2020;91;0;70181,86623299560;0,000000000000000000;0,0000000000000
93;13;2-4;2021;128;0;67994,97167217225;0,000000000000000000;0,0000000000000
93;13;2-4;2022;128;0;66920,17557174081;0,000000000000000000;0,0000000000000
93;13;2-4;2023;114;0;66271,42056569073;0,000000000000000000;0,0000000000000
93;13;2-4;2024;125;0;66248,56250726459;0,000000000000000000;0,0000000000000
93;13;5-17;2019;438;0;318117,49574582482;0,000000000000000000;0,0000000000000
93;13;5-17;2020;250;0;316875,49309225642;0,000000000000000000;0,0000000000000
93;13;5-17;2021;285;0;317508,48745764885;0,000000000000000000;0,0000000000000
93;13;5-17;2022;299;0;317720,32913325576;0,000000000000000000;0,0000000000000
93;13;5-17;2023;277;0;315763,19693487562;0,000000000000000000;0,0000000000000
93;13;5-17;2024;255;12;313844,78932487720;0,047058823529411764;14769,1665564648101
93;13;18-64;2019;1461;127;1188250,50425417512;0,086926762491444209;103290,7693636414915
93;13;18-64;2020;1143;83;1188941,50690774363;0,072615923009623801;86336,0849285588192
93;13;18-64;2021;1371;118;1194234,51254235115;0,086068563092633110;102786,0484901512973
93;13;18-64;2022;1560;158;1202854,67086674436;0,101282051282051283;121827,5884595805255
93;13;18-64;2023;1670;175;1206348,80306512443;0,104790419161676640;126413,7967283812904
93;13;18-64;2024;1717;167;1209631,21067512268;0,097262667443214906;117651,9581728278863
93;13;65-79;2019;258;0;291972,00000000000;0,000000000000000000;0,0000000000000
93;13;65-79;2020;297;0;299069,00000000000;0,000000000000000000;0,0000000000000
93;13;65-79;2021;309;0;304490,00000000000;0,000000000000000000;0,0000000000000
93;13;65-79;2022;323;0;308473,00000000000;0,000000000000000000;0,0000000000000
93;13;65-79;2023;308;0;312816,00000000000;0,000000000000000000;0,0000000000000
93;13;65-79;2024;321;0;316578,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2019;123;0;126707,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2020;110;0;128814,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2021;127;0;129767,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2022;166;0;131343,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2023;118;0;133302,00000000000;0,000000000000000000;0,0000000000000
93;13;80+;2024;173;0;136904,00000000000;0,000000000000000000;0,0000000000000
93;13;NA;2019;0;0;NA;NA;NA
93;13;NA;2020;0;0;NA;NA;NA
93;13;NA;2021;0;0;NA;NA;NA
93;13;NA;2022;1;0;NA;0,000000000000000000;NA
93;13;NA;2023;10;0;NA;0,000000000000000000;NA
93;13;NA;2024;0;0;NA;NA;NA
93;83;0-1;2019;60;0;19417,99619647478;0,000000000000000000;0,0000000000000
93;83;0-1;2020;41;0;19366,35660637489;0,000000000000000000;0,0000000000000
93;83;0-1;2021;50;0;19388,80324850827;0,000000000000000000;0,0000000000000
93;83;0-1;2022;79;6;19402,24574725673;0,075949367088607597;1473,5882846017769
93;83;0-1;2023;51;0;19397,67294704797;0,000000000000000000;0,0000000000000
93;83;0-1;2024;59;0;18770,76668102251;0,000000000000000000;0,0000000000000
93;83;2-4;2019;68;0;31175,00380352523;0,000000000000000000;0,0000000000000
93;83;2-4;2020;45;0;30758,64339362511;0,000000000000000000;0,0000000000000
93;83;2-4;2021;64;0;30696,19675149173;0,000000000000000000;0,0000000000000
93;83;2-4;2022;66;0;30550,75425274327;0,000000000000000000;0,0000000000000
93;83;2-4;2023;44;0;30458,32705295203;0,000000000000000000;0,0000000000000
93;83;2-4;2024;52;0;30723,23331897749;0,000000000000000000;0,0000000000000
93;83;5-17;2019;183;0;152379,24695947673;0,000000000000000000;0,0000000000000
93;83;5-17;2020;123;0;151649,66083212028;0,000000000000000000;0,0000000000000
93;83;5-17;2021;103;0;150856,52397518224;0,000000000000000000;0,0000000000000
93;83;5-17;2022;125;0;152059,52682656361;0,000000000000000000;0,0000000000000
93;83;5-17;2023;176;0;152230,14154917115;0,000000000000000000;0,0000000000000
93;83;5-17;2024;94;0;152562,41347067151;0,000000000000000000;0,0000000000000
93;83;18-64;2019;489;26;591330,75304052327;0,053169734151329244;31440,8989346699491
93;83;18-64;2020;400;12;594187,33916787966;0,029999999999999999;17825,6201750363907
93;83;18-64;2021;505;25;600043,47602481779;0,049504950495049507;29705,1225754860316
93;83;18-64;2022;480;17;606116,47317343636;0,035416666666666666;21466,6250915592027
93;83;18-64;2023;520;20;609498,85845082882;0,038461538461538464;23442,2637865703400
93;83;18-64;2024;576;24;612234,58652932849;0,041666666666666664;25509,7744387220191
93;83;65-79;2019;181;0;195690,00000000000;0,000000000000000000;0,0000000000000
93;83;65-79;2020;209;0;201176,00000000000;0,000000000000000000;0,0000000000000
93;83;65-79;2021;162;0;205728,00000000000;0,000000000000000000;0,0000000000000
93;83;65-79;2022;229;0;211260,00000000000;0,000000000000000000;0,0000000000000
93;83;65-79;2023;244;0;215188,00000000000;0,000000000000000000;0,0000000000000
93;83;65-79;2024;214;0;218836,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2019;67;0;86718,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2020;65;0;88051,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2021;68;0;88624,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2022;88;0;88975,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2023;62;0;90799,00000000000;0,000000000000000000;0,0000000000000
93;83;80+;2024;129;0;93661,00000000000;0,000000000000000000;0,0000000000000
93;83;NA;2019;0;0;NA;NA;NA
93;83;NA;2020;0;0;NA;NA;NA
93;83;NA;2021;0;0;NA;NA;NA
93;83;NA;2022;0;0;NA;NA;NA
93;83;NA;2023;6;0;NA;0,000000000000000000;NA
93;83;NA;2024;0;0;NA;NA;NA
93;84;0-1;2019;70;0;11992,46356521754;0,000000000000000000;0,0000000000000
93;84;0-1;2020;58;0;11883,31232204035;0,000000000000000000;0,0000000000000
93;84;0-1;2021;177;8;11712,64113181324;0,045197740112994350;529,3849099124629
93;84;0-1;2022;200;0;11275,15448115460;0,000000000000000000;0,0000000000000
93;84;0-1;2023;241;0;11140,35561402488;0,000000000000000000;0,0000000000000
93;84;0-1;2024;218;0;10587,99580152718;0,000000000000000000;0,0000000000000
93;84;2-4;2019;98;0;19253,53643478247;0,000000000000000000;0,0000000000000
93;84;2-4;2020;69;0;18873,68767795965;0,000000000000000000;0,0000000000000
93;84;2-4;2021;103;0;18543,35886818676;0,000000000000000000;0,0000000000000
93;84;2-4;2022;166;0;17753,84551884540;0,000000000000000000;0,0000000000000
93;84;2-4;2023;163;0;17492,64438597512;0,000000000000000000;0,0000000000000
93;84;2-4;2024;188;0;17330,00419847282;0,000000000000000000;0,0000000000000
93;84;5-17;2019;358;6;89360,53484715983;0,016759776536312849;1497,6625952037959
93;84;5-17;2020;266;0;88595,37586915512;0,000000000000000000;0,0000000000000
93;84;5-17;2021;216;8;89071,85790975102;0,037037037037037035;3298,9577003611489
93;84;5-17;2022;267;0;89330,88607910974;0,000000000000000000;0,0000000000000
93;84;5-17;2023;288;0;89100,77550127612;0,000000000000000000;0,0000000000000
93;84;5-17;2024;166;0;88791,99652219549;0,000000000000000000;0,0000000000000
93;84;18-64;2019;553;14;315737,46515284019;0,025316455696202531;7993,3535481731687
93;84;18-64;2020;710;28;315319,62413084490;0,039436619718309862;12435,1401065685313
93;84;18-64;2021;977;23;315462,14209024899;0,023541453428863868;7426,4373265872327
93;84;18-64;2022;670;37;317322,11392089026;0,055223880597014927;17523,7585299596103
93;84;18-64;2023;868;33;317164,22449872387;0,038018433179723504;12058,0868761035581
93;84;18-64;2024;712;45;317034,00347780454;0,063202247191011238;20037,2614557601191
93;84;65-79;2019;216;0;88079,00000000000;0,000000000000000000;0,0000000000000
93;84;65-79;2020;137;0;89792,00000000000;0,000000000000000000;0,0000000000000
93;84;65-79;2021;122;0;92604,00000000000;0,000000000000000000;0,0000000000000
93;84;65-79;2022;191;0;94982,00000000000;0,000000000000000000;0,0000000000000
93;84;65-79;2023;181;0;96932,00000000000;0,000000000000000000;0,0000000000000
93;84;65-79;2024;170;0;98746,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2019;103;0;37046,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2020;84;0;37477,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2021;61;0;37172,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2022;123;0;38038,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2023;111;0;38602,00000000000;0,000000000000000000;0,0000000000000
93;84;80+;2024;99;0;39575,00000000000;0,000000000000000000;0,0000000000000
93;84;NA;2019;0;0;NA;NA;NA
93;84;NA;2020;0;0;NA;NA;NA
93;84;NA;2021;0;0;NA;NA;NA
93;84;NA;2022;0;0;NA;NA;NA
93;84;NA;2023;3;0;NA;0,000000000000000000;NA
93;84;NA;2024;0;0;NA;NA;NA
94;2A;0-1;2019;4;0;3034,38574366670;0,000000000000000000;0,0000000000000
94;2A;0-1;2020;1;0;3109,82153266257;0,000000000000000000;0,0000000000000
94;2A;0-1;2021;1;0;3137,97821967471;0,000000000000000000;0,0000000000000
94;2A;0-1;2022;2;0;3181,07806678343;0,000000000000000000;0,0000000000000
94;2A;0-1;2023;1;0;3220,75450609080;0,000000000000000000;0,0000000000000
94;2A;0-1;2024;6;0;3081,81294803388;0,000000000000000000;0,0000000000000
94;2A;2-4;2019;10;0;4871,61425633330;0,000000000000000000;0,0000000000000
94;2A;2-4;2020;1;0;4939,17846733743;0,000000000000000000;0,0000000000000
94;2A;2-4;2021;2;0;4968,02178032529;0,000000000000000000;0,0000000000000
94;2A;2-4;2022;1;0;5008,92193321657;0,000000000000000000;0,0000000000000
94;2A;2-4;2023;4;0;5057,24549390920;0,000000000000000000;0,0000000000000
94;2A;2-4;2024;1;0;5044,18705196612;0,000000000000000000;0,0000000000000
94;2A;5-17;2019;17;0;21462,45065862930;0,000000000000000000;0,0000000000000
94;2A;5-17;2020;9;0;21608,39498776308;0,000000000000000000;0,0000000000000
94;2A;5-17;2021;7;0;21888,32339005550;0,000000000000000000;0,0000000000000
94;2A;5-17;2022;4;0;22783,93553972510;0,000000000000000000;0,0000000000000
94;2A;5-17;2023;3;0;23432,68596953816;0,000000000000000000;0,0000000000000
94;2A;5-17;2024;10;0;24250,04979062952;0,000000000000000000;0,0000000000000
94;2A;18-64;2019;23;0;90960,54934137070;0,000000000000000000;0,0000000000000
94;2A;18-64;2020;26;0;91928,60501223692;0,000000000000000000;0,0000000000000
94;2A;18-64;2021;27;0;92830,67660994449;0,000000000000000000;0,0000000000000
94;2A;18-64;2022;39;0;94369,06446027489;0,000000000000000000;0,0000000000000
94;2A;18-64;2023;34;0;95131,31403046184;0,000000000000000000;0,0000000000000
94;2A;18-64;2024;64;11;95909,95020937048;0,171875000000000000;16484,5226922355505
94;2A;65-79;2019;11;0;26779,00000000000;0,000000000000000000;0,0000000000000
94;2A;65-79;2020;10;0;27611,00000000000;0,000000000000000000;0,0000000000000
94;2A;65-79;2021;8;0;28216,00000000000;0,000000000000000000;0,0000000000000
94;2A;65-79;2022;14;0;28855,00000000000;0,000000000000000000;0,0000000000000
94;2A;65-79;2023;18;0;29290,00000000000;0,000000000000000000;0,0000000000000
94;2A;65-79;2024;6;0;29935,00000000000;0,000000000000000000;0,0000000000000
94;2A;80+;2019;6;0;11399,00000000000;0,000000000000000000;0,0000000000000
94;2A;80+;2020;1;0;11617,00000000000;0,000000000000000000;0,0000000000000
94;2A;80+;2021;0;0;11901,00000000000;NA;NA
94;2A;80+;2022;3;0;11847,00000000000;0,000000000000000000;0,0000000000000
94;2A;80+;2023;6;0;12145,00000000000;0,000000000000000000;0,0000000000000
94;2A;80+;2024;2;0;12292,00000000000;0,000000000000000000;0,0000000000000
94;2A;NA;2019;0;0;NA;NA;NA
94;2A;NA;2020;0;0;NA;NA;NA
94;2A;NA;2021;0;0;NA;NA;NA
94;2A;NA;2022;0;0;NA;NA;NA
94;2A;NA;2023;0;0;NA;NA;NA
94;2A;NA;2024;0;0;NA;NA;NA
94;2B;0-1;2019;5;0;3240,49061899544;0,000000000000000000;0,0000000000000
94;2B;0-1;2020;5;0;3152,32126785861;0,000000000000000000;0,0000000000000
94;2B;0-1;2021;1;0;3098,10506933836;0,000000000000000000;0,0000000000000
94;2B;0-1;2022;4;0;3075,04213122398;0,000000000000000000;0,0000000000000
94;2B;0-1;2023;2;0;2977,19418707500;0,000000000000000000;0,0000000000000
94;2B;0-1;2024;3;0;2811,78454303756;0,000000000000000000;0,0000000000000
94;2B;2-4;2019;7;0;5202,50938100456;0,000000000000000000;0,0000000000000
94;2B;2-4;2020;2;0;5006,67873214139;0,000000000000000000;0,0000000000000
94;2B;2-4;2021;2;0;4904,89493066164;0,000000000000000000;0,0000000000000
94;2B;2-4;2022;2;0;4841,95786877602;0,000000000000000000;0,0000000000000
94;2B;2-4;2023;4;0;4674,80581292500;0,000000000000000000;0,0000000000000
94;2B;2-4;2024;7;0;4602,21545696244;0,000000000000000000;0,0000000000000
94;2B;5-17;2019;16;0;24880,37254802648;0,000000000000000000;0,0000000000000
94;2B;5-17;2020;7;0;24508,35690960089;0,000000000000000000;0,0000000000000
94;2B;5-17;2021;10;0;25344,84955595387;0,000000000000000000;0,0000000000000
94;2B;5-17;2022;13;0;24790,74909778313;0,000000000000000000;0,0000000000000
94;2B;5-17;2023;11;0;24736,43874150786;0,000000000000000000;0,0000000000000
94;2B;5-17;2024;7;0;24435,02488422718;0,000000000000000000;0,0000000000000
94;2B;18-64;2019;39;0;106420,62745197352;0,000000000000000000;0,0000000000000
94;2B;18-64;2020;26;0;106954,64309039911;0,000000000000000000;0,0000000000000
94;2B;18-64;2021;73;0;106986,15044404613;0,000000000000000000;0,0000000000000
94;2B;18-64;2022;48;0;107123,25090221687;0,000000000000000000;0,0000000000000
94;2B;18-64;2023;47;0;107370,56125849213;0,000000000000000000;0,0000000000000
94;2B;18-64;2024;22;0;107914,97511577282;0,000000000000000000;0,0000000000000
94;2B;65-79;2019;16;0;30177,00000000000;0,000000000000000000;0,0000000000000
94;2B;65-79;2020;13;0;30921,00000000000;0,000000000000000000;0,0000000000000
94;2B;65-79;2021;5;0;31588,00000000000;0,000000000000000000;0,0000000000000
94;2B;65-79;2022;14;0;32495,00000000000;0,000000000000000000;0,0000000000000
94;2B;65-79;2023;9;0;33036,00000000000;0,000000000000000000;0,0000000000000
94;2B;65-79;2024;19;0;33450,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2019;8;0;12012,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2020;2;0;12344,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2021;4;0;12733,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2022;3;0;12905,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2023;8;0;13194,00000000000;0,000000000000000000;0,0000000000000
94;2B;80+;2024;3;0;13510,00000000000;0,000000000000000000;0,0000000000000
94;2B;NA;2019;0;0;NA;NA;NA
94;2B;NA;2020;0;0;NA;NA;NA
94;2B;NA;2021;0;0;NA;NA;NA
94;2B;NA;2022;0;0;NA;NA;NA
94;2B;NA;2023;1;0;NA;0,000000000000000000;NA
94;2B;NA;2024;0;0;NA;NA;NA
TOM;975;0-1;2019;0;0;NA;NA;NA
TOM;975;0-1;2020;0;0;NA;NA;NA
TOM;975;0-1;2021;0;0;NA;NA;NA
TOM;975;0-1;2022;0;0;NA;NA;NA
TOM;975;0-1;2023;1;0;NA;0,000000000000000000;NA
TOM;975;0-1;2024;0;0;NA;NA;NA
TOM;975;2-4;2019;0;0;NA;NA;NA
TOM;975;2-4;2020;0;0;NA;NA;NA
TOM;975;2-4;2021;0;0;NA;NA;NA
TOM;975;2-4;2022;0;0;NA;NA;NA
TOM;975;2-4;2023;0;0;NA;NA;NA
TOM;975;2-4;2024;0;0;NA;NA;NA
TOM;975;5-17;2019;0;0;NA;NA;NA
TOM;975;5-17;2020;0;0;NA;NA;NA
TOM;975;5-17;2021;0;0;NA;NA;NA
TOM;975;5-17;2022;0;0;NA;NA;NA
TOM;975;5-17;2023;2;0;NA;0,000000000000000000;NA
TOM;975;5-17;2024;0;0;NA;NA;NA
TOM;975;18-64;2019;0;0;NA;NA;NA
TOM;975;18-64;2020;4;0;NA;0,000000000000000000;NA
TOM;975;18-64;2021;0;0;NA;NA;NA
TOM;975;18-64;2022;4;0;NA;0,000000000000000000;NA
TOM;975;18-64;2023;0;0;NA;NA;NA
TOM;975;18-64;2024;1;0;NA;0,000000000000000000;NA
TOM;975;65-79;2019;0;0;NA;NA;NA
TOM;975;65-79;2020;0;0;NA;NA;NA
TOM;975;65-79;2021;1;0;NA;0,000000000000000000;NA
TOM;975;65-79;2022;0;0;NA;NA;NA
TOM;975;65-79;2023;0;0;NA;NA;NA
TOM;975;65-79;2024;0;0;NA;NA;NA
TOM;975;80+;2019;1;0;NA;0,000000000000000000;NA
TOM;975;80+;2020;0;0;NA;NA;NA
TOM;975;80+;2021;0;0;NA;NA;NA
TOM;975;80+;2022;0;0;NA;NA;NA
TOM;975;80+;2023;0;0;NA;NA;NA
TOM;975;80+;2024;0;0;NA;NA;NA
TOM;975;NA;2019;0;0;NA;NA;NA
TOM;975;NA;2020;0;0;NA;NA;NA
TOM;975;NA;2021;0;0;NA;NA;NA
TOM;975;NA;2022;0;0;NA;NA;NA
TOM;975;NA;2023;0;0;NA;NA;NA
TOM;975;NA;2024;0;0;NA;NA;NA
TOM;987;0-1;2019;1;0;NA;0,000000000000000000;NA
TOM;987;0-1;2020;0;0;NA;NA;NA
TOM;987;0-1;2021;0;0;NA;NA;NA
TOM;987;0-1;2022;0;0;NA;NA;NA
TOM;987;0-1;2023;0;0;NA;NA;NA
TOM;987;0-1;2024;0;0;NA;NA;NA
TOM;987;2-4;2019;2;0;NA;0,000000000000000000;NA
TOM;987;2-4;2020;0;0;NA;NA;NA
TOM;987;2-4;2021;0;0;NA;NA;NA
