FINESS_Hosp;RegCode;DepCode;PMSIcode;age_group;catchmentHosp;PMSIpop;PMSIpopdensity;PMSIcode_Name
690781810 - HOSPICES CIVILS DE LYON;84;69;69005;2-4;708,8785956270832;1,35425180360655e+03;2,30196545791170e+02;Lyon 5e Arrondissement
690781810 - HOSPICES CIVILS DE LYON;84;38;38300;2-4;615,8402852508204;2,05931407633779e+03;1,16292117632504e+01;Bourgoin-Jallieu
690781810 - HOSPICES CIVILS DE LYON;84;69;69001;2-4;612,9109397512934;9,40140769402624e+02;6,69285103661455e+02;Lyon 1er Arrondissement
690781810 - HOSPICES CIVILS DE LYON;84;69;69002;2-4;611,2751435063193;8,67868042271744e+02;2,50917170077378e+02;Lyon 2e Arrondissement
690781810 - HOSPICES CIVILS DE LYON;84;69;69780;2-4;558,2694498282362;7,72648754799922e+02;1,67162097021094e+01;Mions
690781810 - HOSPICES CIVILS DE LYON;84;69;69700;2-4;548,4945155956193;1,51035008646997e+03;1,65694334366504e+01;Givors
690781810 - HOSPICES CIVILS DE LYON;84;38;38200;2-4;527,3088085459157;1,52760216803274e+03;1,43378363958959e+01;Vienne
690781810 - HOSPICES CIVILS DE LYON;84;74;74C02;2-4;507,5254953860367;6,12015703426632e+03;1,79585200588069e+01;Quintal/Poisy/Groisy/Fillière/Annecy
690781810 - HOSPICES CIVILS DE LYON;84;69;69110;2-4;498,1010135633468;6,68321279810785e+02;1,00319785186316e+02;Sainte-Foy-Lès-Lyon
690781810 - HOSPICES CIVILS DE LYON;84;01;01700;2-4;470,4466554910500;8,96927765981825e+02;1,88469837035441e+01;Miribel
690781810 - HOSPICES CIVILS DE LYON;84;69;69290;2-4;450,4283972487585;9,16585878617267e+02;2,85309253916718e+01;Craponne
690781810 - HOSPICES CIVILS DE LYON;84;69;69160;2-4;441,6149799071621;8,97135281482884e+02;1,09860075225401e+02;Tassin-La-Demi-Lune
690781810 - HOSPICES CIVILS DE LYON;84;69;69230;2-4;437,4221036432043;6,50324969947502e+02;4,99604487884348e+01;Saint-Genis-Laval
690781810 - HOSPICES CIVILS DE LYON;84;69;69360;2-4;428,2303740826085;8,80035515762623e+02;1,67182022275350e+01;Saint-Symphorien-D'ozon
690781810 - HOSPICES CIVILS DE LYON;84;01;01120;2-4;416,8859197319583;7,53178863025232e+02;8,06352763909721e+00;Montluel
690781810 - HOSPICES CIVILS DE LYON;84;38;38090;2-4;389,9292916400489;1,12802157440958e+03;2,32757199660400e+01;Villefontaine
690781810 - HOSPICES CIVILS DE LYON;84;01;01800;2-4;389,1289062025429;8,38123797974708e+02;4,74589448168035e+00;Meximieux
690781810 - HOSPICES CIVILS DE LYON;84;69;69390;2-4;381,4820776941973;6,45485821557731e+02;2,71541985796604e+01;Vernaison
690781810 - HOSPICES CIVILS DE LYON;84;26;26000;2-4;371,6210253912251;2,08054894317417e+03;5,65424178598136e+01;Valence
690781810 - HOSPICES CIVILS DE LYON;84;69;69340;2-4;357,2027449814011;5,61318599256487e+02;6,65853228007717e+01;Francheville
690781810 - HOSPICES CIVILS DE LYON;84;01;01500;2-4;349,9797279956231;1,03456259802985e+03;1,02486408373536e+01;Ambérieu-En-Bugey
690781810 - HOSPICES CIVILS DE LYON;84;69;69740;2-4;343,5737280561278;4,06041678611787e+02;1,70940661730015e+01;Genas
690781810 - HOSPICES CIVILS DE LYON;84;69;69380;2-4;342,9849895756943;1,03775777504407e+03;1,27113209899490e+01;Chazay-D'azergues
690781810 - HOSPICES CIVILS DE LYON;84;69;69530;2-4;342,6282613060105;4,78778287208394e+02;2,36286244456309e+01;Brignais
690781810 - HOSPICES CIVILS DE LYON;84;69;69270;2-4;340,8938409973527;7,38349577519286e+02;3,59435348830069e+01;Fontaines-Sur-Saône
690781810 - HOSPICES CIVILS DE LYON;84;69;69320;2-4;331,8512503628291;4,03086747138472e+02;3,88566933398028e+01;Feyzin
690781810 - HOSPICES CIVILS DE LYON;84;38;38080;2-4;325,4536214418922;1,08463961569636e+03;2,29473933127221e+01;L'isle-D'abeau
690781810 - HOSPICES CIVILS DE LYON;27;71;71100;2-4;323,1067822525913;1,59540881413979e+03;2,95653329676657e+01;Chalon-Sur-Saône
690781810 - HOSPICES CIVILS DE LYON;84;69;69210;2-4;320,8806213220140;1,01612196751971e+03;9,44343380922599e+00;NA
690781810 - HOSPICES CIVILS DE LYON;84;38;38110;2-4;318,8094108974170;1,22874569004816e+03;9,48201523404748e+00;La Tour-Du-Pin
690781810 - HOSPICES CIVILS DE LYON;84;69;69310;2-4;318,5936121553305;4,48699313411812e+02;1,03449318036201e+02;Pierre-Bénite
690781810 - HOSPICES CIVILS DE LYON;84;69;69130;2-4;318,2566007805158;4,77384901170774e+02;5,77838900307501e+01;Écully
690781810 - HOSPICES CIVILS DE LYON;84;63;63000;2-4;317,4325139432096;4,56614462364463e+03;1,06169400623767e+02;Clermont-Ferrand
690781810 - HOSPICES CIVILS DE LYON;84;69;69250;2-4;307,6099297107194;6,43184398486050e+02;2,32263974151791e+01;Neuville-Sur-Saône
690781810 - HOSPICES CIVILS DE LYON;84;38;38500;2-4;304,1207951935326;9,42761922549546e+02;1,66994023815065e+01;Voiron
690781810 - HOSPICES CIVILS DE LYON;84;69;69720;2-4;299,4843301251893;4,14670610942570e+02;1,16764867222452e+01;Saint-Bonnet-De-Mure
690781810 - HOSPICES CIVILS DE LYON;84;01;01360;2-4;291,6525156384580;4,79143418548895e+02;8,00134266342773e+00;Béligneux
690781810 - HOSPICES CIVILS DE LYON;84;01;01000;2-4;275,7394777161838;1,46505396513955e+03;3,98178731021382e+01;Bourg-En-Bresse
690781810 - HOSPICES CIVILS DE LYON;84;42;42C07;2-4;270,9632612439294;6,45937859548926e+03;6,63209029723357e+01;Saint-Étienne/Roche-La-Molière
690781810 - HOSPICES CIVILS DE LYON;84;74;74100;2-4;265,7619121823446;3,06708734970051e+03;1,19358997382642e+02;Annemasse
690781810 - HOSPICES CIVILS DE LYON;84;69;69400;2-4;264,4681945861265;2,20179057110258e+03;4,24712381144707e+01;Villefranche-Sur-Saône
690781810 - HOSPICES CIVILS DE LYON;84;69;69540;2-4;261,5944017783763;3,26993002222970e+02;3,66564029034028e+01;Irigny
690781810 - HOSPICES CIVILS DE LYON;84;69;69520;2-4;257,8284852036672;3,79957767668562e+02;6,41807760704368e+01;Grigny
690781810 - HOSPICES CIVILS DE LYON;84;01;01C01;2-4;257,2174621564021;5,93578758822466e+02;5,25830718530396e+00;Replonges/Grièges
690781810 - HOSPICES CIVILS DE LYON;84;26;26400;2-4;251,8978257328033;7,78593279537756e+02;1,48117698211043e+00;Crest
690781810 - HOSPICES CIVILS DE LYON;84;69;69960;2-4;245,7961487409057;4,02211879757846e+02;3,36277764049546e+01;Corbas
690781810 - HOSPICES CIVILS DE LYON;84;38;38280;2-4;235,6983608246545;2,94622951030818e+02;6,97823382322399e+00;Villette-D'anthon
690781810 - HOSPICES CIVILS DE LYON;84;38;38290;2-4;234,4410437368396;4,64023450664104e+02;1,30390042285294e+01;La Verpillière
690781810 - HOSPICES CIVILS DE LYON;84;38;38780;2-4;232,0499000028645;5,60787258340256e+02;5,98654655717773e+00;Pont-Évêque
690781810 - HOSPICES CIVILS DE LYON;84;01;01250;2-4;229,8128110476803;5,67772827294269e+02;2,42269204910185e+00;Ceyzériat
690781810 - HOSPICES CIVILS DE LYON;84;73;73000;2-4;229,4657122711725;2,36375706548910e+03;4,86652856333177e+01;Chambéry
690781810 - HOSPICES CIVILS DE LYON;84;38;38150;2-4;223,3318337053910;9,31645945031267e+02;6,64173485757719e+00;Roussillon
690781810 - HOSPICES CIVILS DE LYON;84;74;74250;2-4;221,6476227208094;5,76283819074104e+02;7,76465855668587e+00;Viuz-En-Sallaz
690781810 - HOSPICES CIVILS DE LYON;27;71;71000;2-4;215,3549815589243;1,33128534054608e+03;3,46203628681006e+01;Mâcon
690781810 - HOSPICES CIVILS DE LYON;84;38;38550;2-4;209,9433388518817;7,40976490065465e+02;1,40884941809149e+01;NA
690781810 - HOSPICES CIVILS DE LYON;84;07;07130;2-4;201,5295573709787;5,11575030249408e+02;5,41407315035908e+00;Saint-Péray
690781810 - HOSPICES CIVILS DE LYON;84;74;74890;2-4;196,8508409704651;3,70542759473817e+02;8,97361749642869e+00;Bons-En-Chablais
690781810 - HOSPICES CIVILS DE LYON;84;69;69580;2-4;193,4404177754908;3,48192751995883e+02;5,29962696357600e+01;Sathonay-Camp
690781810 - HOSPICES CIVILS DE LYON;84;01;01100;2-4;192,7684306567900;1,26849496048475e+03;1,21114854248769e+01;Oyonnax
690781810 - HOSPICES CIVILS DE LYON;84;69;69870;2-4;186,6604203023934;1,86660420302393e+02;1,11310901167588e+00;Grandris
690781810 - HOSPICES CIVILS DE LYON;84;69;69570;2-4;177,6383269256914;3,40473459940909e+02;2,42368350405611e+01;Dardilly
690781810 - HOSPICES CIVILS DE LYON;84;38;38790;2-4;176,9599205223716;2,68704653524478e+02;5,45093777478840e+00;Saint-Georges-D'espéranche
690781810 - HOSPICES CIVILS DE LYON;27;39;39C03;2-4;171,7526857249665;5,93327459777157e+02;2,64171158219133e+00;Les Rousses/Hauts De Bienne
690781810 - HOSPICES CIVILS DE LYON;84;26;26200;2-4;162,2542920904425;1,33016952573827e+03;2,74761977643767e+01;Montélimar
690781810 - HOSPICES CIVILS DE LYON;84;38;38270;2-4;158,6788554222752;4,18335164295089e+02;2,73813897416395e+00;Beaurepaire
690781810 - HOSPICES CIVILS DE LYON;84;69;69420;2-4;155,2635133907846;2,81415118020797e+02;3,47099305488145e+00;Condrieu
690781810 - HOSPICES CIVILS DE LYON;84;07;07200;2-4;145,4813572861457;8,83799433687459e+02;4,75351583949060e+00;Aubenas
690781810 - HOSPICES CIVILS DE LYON;84;01;01240;2-4;119,8653200887542;2,80162972335487e+02;1,77289370306672e+00;Saint-Paul-De-Varax
690781810 - HOSPICES CIVILS DE LYON;84;42;42260;2-4;106,9580172377434;1,96089698269196e+02;8,88567751327583e-01;Saint-Germain-Laval
690781810 - HOSPICES CIVILS DE LYON;84;74;74910;2-4;97,7273525134589;1,87310758984129e+02;3,51772600103801e+00;Seyssel
690781810 - HOSPICES CIVILS DE LYON;84;26;26340;2-4;85,9920621081449;9,78623022520305e+01;3,54158321084520e-01;Saillans
690781810 - HOSPICES CIVILS DE LYON;84;03;03240;2-4;84,9366248683940;1,03137330197336e+02;4,87000104623852e-01;Tronget
690781810 - HOSPICES CIVILS DE LYON;84;01;01510;2-4;63,3445480833732;1,37246520847309e+02;1,54466874144076e+00;Artemare
690781810 - HOSPICES CIVILS DE LYON;Others;Others;Others;2-4;NA;NA;NA;NA
NA;11;75;75001;2-4;NA;3,31905835457564e+02;1,71695887626042e+02;Paris 1er Arrondissement
NA;11;75;75002;2-4;NA;5,11131690498167e+02;6,63562647670426e+02;Paris 2e Arrondissement
NA;11;75;75003;2-4;NA;6,18520608356191e+02;5,74295810850061e+02;Paris 3e Arrondissement
NA;11;75;75004;2-4;NA;5,88930060466714e+02;3,46829525391769e+02;Paris 4e Arrondissement
NA;11;75;75005;2-4;NA;1,02688826511130e+03;4,52579838177962e+02;Paris 5e Arrondissement
NA;11;75;75006;2-4;NA;6,93917058701565e+02;3,26675723681014e+02;Paris 6e Arrondissement
NA;11;75;75007;2-4;NA;9,05225446075277e+02;2,35152443723013e+02;Paris 7e Arrondissement
NA;11;75;75008;2-4;NA;9,05251883685472e+02;2,35600090904742e+02;Paris 8e Arrondissement
NA;11;75;75009;2-4;NA;1,55836191608832e+03;6,46647618681170e+02;Paris 9e Arrondissement
NA;11;75;75010;2-4;NA;2,46150977925843e+03;8,25636240258496e+02;Paris 10e Arrondissement
NA;11;75;75011;2-4;NA;3,27826496083044e+03;9,95660498352021e+02;Paris 11e Arrondissement
NA;11;75;75012;2-4;NA;3,37469989136771e+03;2,09108050463016e+02;Paris 12e Arrondissement
NA;11;75;75013;2-4;NA;4,63217697861784e+03;6,58941233225393e+02;Paris 13e Arrondissement
NA;11;75;75014;2-4;NA;3,28420024224832e+03;5,67727300460226e+02;Paris 14e Arrondissement
NA;11;75;75015;2-4;NA;5,91510087056216e+03;7,06617852597151e+02;Paris 15e Arrondissement
NA;11;75;75016;2-4;NA;4,04819738542134e+03;2,42374431883074e+02;Paris 16e Arrondissement
NA;11;75;75017;2-4;NA;4,66197101926070e+03;8,12126687544369e+02;Paris 17e Arrondissement
NA;11;75;75018;2-4;NA;4,95934032955429e+03;8,55578810420662e+02;Paris 18e Arrondissement
NA;11;75;75019;2-4;NA;5,52714462414292e+03;8,47973879366394e+02;Paris 19e Arrondissement
NA;11;75;75020;2-4;NA;5,25876662598426e+03;8,39383975272310e+02;Paris 20e Arrondissement
NA;11;77;77000;2-4;NA;2,69712459255748e+03;8,65746701906999e+01;Melun
NA;11;77;77100;2-4;NA;2,98045692526016e+03;1,01197822830395e+02;Meaux
NA;11;77;77120;2-4;NA;8,93452487020450e+02;6,62633880963378e+00;Coulommiers
NA;11;77;77124;2-4;NA;6,22476193704897e+02;1,91386883813633e+01;Crégy-Lès-Meaux
NA;11;77;77127;2-4;NA;6,95315773994905e+02;5,72276781106179e+01;Lieusaint
NA;11;77;77130;2-4;NA;1,77715843092416e+03;1,25544149939458e+01;Montereau-Fault-Yonne
NA;11;77;77140;2-4;NA;7,62691578624261e+02;1,26865918712973e+01;Nemours
NA;11;77;77144;2-4;NA;7,77716582347062e+02;9,06390813291625e+01;Montévrain
NA;11;77;77150;2-4;NA;2,84021640445182e+02;1,24667807748963e+01;Lésigny
NA;11;77;77160;2-4;NA;5,66341729218071e+02;3,85498712655145e+00;Provins
NA;11;77;77165;2-4;NA;1,97100237866263e+02;5,48243789967927e+00;Saint-Soupplets
NA;11;77;77166;2-4;NA;2,28795354404736e+02;6,10836242463704e+00;Évry-Grégy-Sur-Yerre
NA;11;77;77169;2-4;NA;2,02044606804407e+02;5,28259146054224e+00;Boissy-Le-Châtel
NA;11;77;77170;2-4;NA;9,56085414034854e+02;2,72115674017940e+01;Brie-Comte-Robert
NA;11;77;77173;2-4;NA;1,42158969227301e+02;8,25630322894892e+00;Chevry-Cossigny
NA;11;77;77174;2-4;NA;1,30560804901750e+02;4,93456208192450e+00;Villeneuve-Le-Comte
NA;11;77;77176;2-4;NA;1,71704068606804e+03;8,21087262133881e+01;Savigny-Le-Temple
NA;11;77;77177;2-4;NA;2,13270997809479e+02;4,81631595466309e+01;Brou-Sur-Chantereine
NA;11;77;77178;2-4;NA;3,65242092243867e+02;1,76816436574664e+01;Saint-Pathus
NA;11;77;77181;2-4;NA;3,29361058588631e+02;2,99845087747951e+01;Courtry
NA;11;77;77184;2-4;NA;3,22501355887915e+02;6,21723398231180e+01;Émerainville
NA;11;77;77185;2-4;NA;6,11394581628909e+02;1,54860868821476e+02;Lognes
NA;11;77;77186;2-4;NA;6,95205731011177e+02;1,55465831457191e+02;Noisiel
NA;11;77;77190;2-4;NA;1,00084351225058e+03;4,86135426958770e+01;Dammarie-Les-Lys
NA;11;77;77200;2-4;NA;1,01545540300297e+03;1,62078482151426e+02;Torcy
NA;11;77;77210;2-4;NA;5,35080224030651e+02;5,75161441917405e+01;Avon
NA;11;77;77220;2-4;NA;8,27561174207230e+02;9,86840873407584e+00;Gretz-Armainvilliers
NA;11;77;77230;2-4;NA;1,24922918067893e+03;1,22177527926618e+01;Dammartin-En-Goële
NA;11;77;77240;2-4;NA;7,93223518942027e+02;2,47326128663901e+01;Cesson
NA;11;77;77250;2-4;NA;3,91094482912441e+02;6,25365167261145e+00;Moret-Loing-Et-Orvanne
NA;11;77;77260;2-4;NA;5,89640728440225e+02;9,56934648296562e+00;La Ferté-Sous-Jouarre
NA;11;77;77270;2-4;NA;1,10635179593198e+03;1,35058166526502e+02;Villeparisis
NA;11;77;77280;2-4;NA;2,87557454024587e+02;2,19770631307035e+01;Othis
NA;11;77;77300;2-4;NA;3,93202131709307e+02;2,28557243713928e+00;Fontainebleau
NA;11;77;77310;2-4;NA;8,14021910390474e+02;2,93329675479980e+01;Saint-Fargeau-Ponthierry
NA;11;77;77320;2-4;NA;5,35647190046897e+02;1,74914768824469e+00;La Ferté-Gaucher
NA;11;77;77330;2-4;NA;6,82169002739513e+02;4,33108244420216e+01;Ozoir-La-Ferrière
NA;11;77;77340;2-4;NA;1,53535102083659e+03;1,11109367760480e+02;Pontault-Combault
NA;11;77;77350;2-4;NA;1,05575436902458e+03;7,28620716873259e+01;Le Mée-Sur-Seine
NA;11;77;77360;2-4;NA;5,29982133916908e+02;8,83676762680952e+01;Vaires-Sur-Marne
NA;11;77;77370;2-4;NA;5,90415258510272e+02;3,03070759187709e+00;Nangis
NA;11;77;77380;2-4;NA;8,61952526137255e+02;5,97550522238877e+01;Combs-La-Ville
NA;11;77;77390;2-4;NA;7,60875737716079e+02;7,07685158733829e+00;Guignes
NA;11;77;77400;2-4;NA;1,71385061535448e+03;5,23763665717387e+01;Lagny-Sur-Marne
NA;11;77;77410;2-4;NA;9,15068090529888e+02;9,66174927820635e+00;Claye-Souilly
NA;11;77;77420;2-4;NA;1,05228499957913e+03;1,35380829731655e+02;Champs-Sur-Marne
NA;11;77;77430;2-4;NA;2,14906970793400e+02;2,95086199439670e+01;Champagne-Sur-Seine
NA;11;77;77440;2-4;NA;4,71416456257804e+02;3,78937504734286e+00;Lizy-Sur-Ourcq
NA;11;77;77450;2-4;NA;5,18129056618131e+02;1,33082376278250e+01;Esbly
NA;11;77;77460;2-4;NA;2,09117307011983e+02;4,06746973150431e+00;Souppes-Sur-Loing
NA;11;77;77470;2-4;NA;3,60982665157545e+02;7,12336141317435e+00;Trilport
NA;11;77;77480;2-4;NA;1,72038187987025e+02;1,61411324772187e+00;Bray-Sur-Seine
NA;11;77;77500;2-4;NA;2,44268388634685e+03;1,51314621352398e+02;Chelles
NA;11;77;77510;2-4;NA;3,13005180184852e+02;2,31016827566500e+00;Rebais
NA;11;77;77515;2-4;NA;3,41169001570062e+02;6,63296898272667e+00;Pommeuse
NA;11;77;77520;2-4;NA;2,51148681459997e+02;2,35695839955497e+00;Donnemarie-Dontilly
NA;11;77;77540;2-4;NA;2,78661861640658e+02;2,44305051666814e+00;Rozay-En-Brie
NA;11;77;77550;2-4;NA;9,35688835147182e+02;2,19028587878242e+01;Moissy-Cramayel
NA;11;77;77570;2-4;NA;1,39837872255460e+02;1,24176294780201e+00;Château-Landon
NA;11;77;77580;2-4;NA;6,59232940676332e+02;5,47151581871994e+00;Crécy-La-Chapelle
NA;11;77;77590;2-4;NA;3,21592347249301e+02;1,28286260708897e+01;Bois-Le-Roi
NA;11;77;77600;2-4;NA;1,29228396357568e+03;3,91106179177724e+01;Bussy-Saint-Georges
NA;11;77;77610;2-4;NA;4,64037344255521e+02;4,91672125135998e+00;Fontenay-Trésigny
NA;11;77;77640;2-4;NA;1,55218884236984e+02;2,80337018444265e+00;Jouarre
NA;11;77;77650;2-4;NA;2,35448794832285e+02;3,70466301739550e+00;Longueville
NA;11;77;77670;2-4;NA;1,99340085128172e+02;8,14177169958173e+00;Saint-Mammès
NA;11;77;77680;2-4;NA;9,44695185154289e+02;6,99684547946292e+01;Roissy-En-Brie
NA;11;77;77700;2-4;NA;1,39120518924485e+03;4,35557743744429e+01;Serris
NA;11;77;77720;2-4;NA;4,47261393219896e+02;3,15062778081093e+00;Mormant
NA;11;77;77750;2-4;NA;1,54794306018004e+02;2,59599790766282e+00;Saint-Cyr-Sur-Morin
NA;11;77;77760;2-4;NA;2,73411233217209e+02;1,39318169435490e+00;La Chapelle-La-Reine
NA;11;77;77860;2-4;NA;4,40376576973737e+02;2,25283456845302e+01;Quincy-Voisins
NA;11;77;77910;2-4;NA;1,61472954971615e+02;4,45051860455037e+00;Varreddes
NA;11;77;77930;2-4;NA;2,48571655009155e+02;4,50896538425102e+00;Chailly-En-Bière
NA;11;77;77940;2-4;NA;1,87828705780691e+02;1,76802985202620e+00;Voulx
NA;11;77;77950;2-4;NA;3,74090535806593e+02;8,42789673771075e+00;Rubelles
NA;11;77;77C01;2-4;NA;9,50671218188767e+02;1,76235419643988e+01;Mitry-Mory/Le Mesnil-Amelot
NA;11;77;77C03;2-4;NA;1,67870767644403e+02;5,23276983964590e+00;Saâcy-Sur-Marne/Luzancy
NA;11;77;77C04;2-4;NA;9,75479690204191e+01;2,04488945534350e+00;Vaudoy-En-Brie/Touquin
NA;11;78;78000;2-4;NA;2,95005273622187e+03;1,15336448830057e+02;Versailles
NA;11;78;78110;2-4;NA;5,41114589813783e+02;1,13114415106750e+02;Le Vésinet
NA;11;78;78114;2-4;NA;3,78376465983388e+02;2,30817734873109e+01;Magny-Les-Hameaux
NA;11;78;78120;2-4;NA;9,95344318523409e+02;1,00106063502517e+01;Rambouillet
NA;11;78;78125;2-4;NA;3,01710834621596e+02;1,70340220336674e+00;Gazeran
NA;11;78;78130;2-4;NA;2,10277453364043e+03;1,18082545665469e+02;Les Mureaux
NA;11;78;78140;2-4;NA;7,78455056360579e+02;8,78353740706040e+01;Vélizy-Villacoublay
NA;11;78;78150;2-4;NA;8,11646893066866e+02;1,13749622208942e+02;Le Chesnay-Rocquencourt
NA;11;78;78160;2-4;NA;5,16650351988739e+02;7,95316054195583e+01;Marly-Le-Roi
NA;11;78;78170;2-4;NA;7,59879958409212e+02;1,29753476987866e+02;La Celle-Saint-Cloud
NA;11;78;78180;2-4;NA;1,25613701469186e+03;1,15115005738797e+02;Montigny-Le-Bretonneux
NA;11;78;78190;2-4;NA;1,74269393804827e+03;1,26933124798798e+02;Trappes
NA;11;78;78200;2-4;NA;2,75301958872742e+03;4,54691554131845e+01;Mantes-La-Jolie
NA;11;78;78210;2-4;NA;9,53392267282091e+02;1,73768169306703e+02;Saint-Cyr-L'école
NA;11;78;78220;2-4;NA;5,96457043612797e+02;1,66524245921062e+02;Viroflay
NA;11;78;78230;2-4;NA;5,93118234334398e+02;1,99200480113276e+02;Le Pecq
NA;11;78;78240;2-4;NA;2,20133811042751e+02;2,00596823805947e+01;Chambourcy
NA;11;78;78250;2-4;NA;5,83002027256391e+02;2,34845660514977e+01;Meulan-En-Yvelines
NA;11;78;78260;2-4;NA;9,80187412399779e+02;1,00691289444411e+02;Achères
NA;11;78;78270;2-4;NA;5,36481937360495e+02;5,49392552464910e+00;Bonnières-Sur-Seine
NA;11;78;78280;2-4;NA;1,34529178520327e+03;9,91013848203472e+01;Guyancourt
NA;11;78;78290;2-4;NA;3,23532176986613e+02;9,15169733627552e+01;Croissy-Sur-Seine
NA;11;78;78300;2-4;NA;1,99858436478283e+03;1,54442120788565e+02;Poissy
NA;11;78;78310;2-4;NA;9,21314028698427e+02;5,71254976981452e+01;Maurepas
NA;11;78;78320;2-4;NA;5,94422163577289e+02;2,98476322921509e+01;Le Mesnil-Saint-Denis
NA;11;78;78330;2-4;NA;5,49796249305205e+02;1,01406241802455e+02;Fontenay-Le-Fleury
NA;11;78;78340;2-4;NA;6,03354478404787e+02;9,86369416521557e+01;Les Clayes-Sous-Bois
NA;11;78;78350;2-4;NA;2,48625282638802e+02;1,92199193540292e+01;Jouy-En-Josas
NA;11;78;78360;2-4;NA;4,61675921058841e+02;6,47464317917270e+01;Montesson
NA;11;78;78370;2-4;NA;1,37151142891683e+03;7,72798828599342e+01;Plaisir
NA;11;78;78380;2-4;NA;3,52825073789517e+02;1,34556102737998e+02;Bougival
NA;11;78;78390;2-4;NA;5,75632375353722e+02;1,03810038918229e+02;Bois-D'arcy
NA;11;78;78400;2-4;NA;1,14057547742024e+03;2,27697316447830e+02;Chatou
NA;11;78;78410;2-4;NA;7,40976336343158e+02;2,59015363542349e+01;Aubergenville
NA;11;78;78420;2-4;NA;5,31132952890184e+02;1,02766802304918e+02;Carrières-Sur-Seine
NA;11;78;78430;2-4;NA;2,99679671619203e+02;5,21234070356245e+01;Louveciennes
NA;11;78;78440;2-4;NA;7,59336868510165e+02;1,08273317994455e+01;Gargenville
NA;11;78;78450;2-4;NA;4,83635939338677e+02;2,85902303718166e+01;Villepreux
NA;11;78;78470;2-4;NA;2,52579288839824e+02;1,31345322916971e+01;Saint-Rémy-Lès-Chevreuse
NA;11;78;78480;2-4;NA;6,10282775499599e+02;6,56179725742464e+01;Verneuil-Sur-Seine
NA;11;78;78490;2-4;NA;2,84500857318607e+02;3,39698500660836e+00;Montfort-L'amaury
NA;11;78;78500;2-4;NA;2,09609596207244e+03;2,43953831299035e+02;Sartrouville
NA;11;78;78510;2-4;NA;4,65703240496884e+02;3,36338674942368e+01;Triel-Sur-Seine
NA;11;78;78520;2-4;NA;9,91490912647721e+02;2,18453112316184e+01;Limay
NA;11;78;78540;2-4;NA;4,76763567679185e+02;7,34161002476111e+01;Vernouillet
NA;11;78;78550;2-4;NA;2,57094145873417e+02;4,99121965788996e+00;Houdan
NA;11;78;78560;2-4;NA;2,02742211320445e+02;1,36131456216323e+02;Le Port-Marly
NA;11;78;78570;2-4;NA;1,09864211227911e+03;1,04146574691978e+02;Andrésy
NA;11;78;78580;2-4;NA;3,59007227949652e+02;7,87808524403012e+00;Maule
NA;11;78;78600;2-4;NA;1,05062472278621e+03;9,68172892466139e+01;Maisons-Laffitte
NA;11;78;78610;2-4;NA;3,51759808284181e+02;4,15735979763496e+00;Le Perray-En-Yvelines
NA;11;78;78630;2-4;NA;3,82147232995352e+02;1,64628231305461e+01;Orgeval
NA;11;78;78650;2-4;NA;2,84538661890519e+02;1,33960636785649e+01;Beynes
NA;11;78;78660;2-4;NA;2,77398506313570e+02;2,34451947841387e+00;Ablis
NA;11;78;78670;2-4;NA;2,46216182045626e+02;3,04668134693104e+01;Villennes-Sur-Seine
NA;11;78;78680;2-4;NA;2,46168478813724e+02;1,81733904995128e+01;Épône
NA;11;78;78690;2-4;NA;3,03735508429277e+02;1,02352893906013e+01;Les Essarts-Le-Roi
NA;11;78;78700;2-4;NA;1,47778958809622e+03;1,45414819220222e+02;Conflans-Sainte-Honorine
NA;11;78;78710;2-4;NA;3,25828209878362e+02;1,69358905671495e+01;Rosny-Sur-Seine
NA;11;78;78711;2-4;NA;1,15608274828605e+03;1,82492538355189e+02;Mantes-La-Ville
NA;11;78;78730;2-4;NA;2,60723768093166e+02;5,18701148467496e+00;Saint-Arnoult-En-Yvelines
NA;11;78;78740;2-4;NA;2,21204765051868e+02;1,95044447972061e+01;Vaux-Sur-Seine
NA;11;78;78760;2-4;NA;2,14977313442468e+02;2,16658409372471e+01;Jouars-Pontchartrain
NA;11;78;78770;2-4;NA;2,17035503474867e+02;5,69880626847192e+00;Thoiry
NA;11;78;78780;2-4;NA;1,59022773650256e+02;4,48859055437322e+01;Maurecourt
NA;11;78;78800;2-4;NA;1,36789598577934e+03;3,40426417948839e+02;Houilles
NA;11;78;78830;2-4;NA;1,20158825601759e+02;3,71853237357451e+00;Bonnelles
NA;11;78;78840;2-4;NA;2,07179300180632e+02;1,02636078809314e+01;Freneuse
NA;11;78;78860;2-4;NA;1,37898945028676e+02;1,20967223271040e+01;Saint-Nom-La-Bretèche
NA;11;78;78910;2-4;NA;2,66434920954932e+02;4,43957023785833e+00;Orgerus
NA;11;78;78920;2-4;NA;2,03564158138448e+02;1,79804471611637e+01;Ecquevilly
NA;11;78;78930;2-4;NA;2,24569026375412e+02;6,61514078099274e+00;Guerville
NA;11;78;78955;2-4;NA;9,63576029755492e+02;1,41403621372185e+02;Carrières-Sous-Poissy
NA;11;78;78960;2-4;NA;3,07266975209808e+02;8,84724340336761e+01;Voisins-Le-Bretonneux
NA;11;78;78970;2-4;NA;1,61470017737137e+02;1,50128067434558e+01;Mézières-Sur-Seine
NA;11;78;78980;2-4;NA;1,67035898573372e+02;3,16375396302155e+00;Bréval
