FINESS_Hosp;age_group;RegCode;DepCode;Year;n_Hosp;n;Pop;pHosp;catchmentHosp
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2016;NA;798;11178,39508609705;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2017;NA;784;10948,52460850413;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2018;NA;626;10821,52402758916;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2019;NA;732;10596,65448598073;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2020;NA;479;10308,51771310740;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2021;NA;621;10361,99657537128;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2022;NA;751;10175,63408117916;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2023;NA;683;10005,13523239320;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2024;NA;592;10033,74840117897;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;11;2025;NA;516;9817,46184389009;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2016;NA;389;7871,35128819700;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2017;NA;400;7813,53052144634;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2018;NA;406;7600,42207351718;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2019;NA;320;7362,26247592591;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2020;NA;225;7202,89189335405;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2021;NA;293;7278,58705442180;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2022;NA;308;7325,62477607669;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2023;NA;317;7111,78965868530;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2024;NA;304;6979,67501997379;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;12;2025;NA;282;6874,54598455403;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2016;NA;3628;73301,04160696757;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2017;NA;3594;73645,94945774217;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2018;NA;3472;73905,64265657311;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2019;NA;3565;72749,48064071313;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2020;NA;2523;70181,86623299560;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2021;NA;3375;67994,97167217225;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2022;NA;3673;66920,17557174081;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2023;NA;3441;66271,42056569073;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2024;NA;3360;66248,56250726459;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;93;13;2025;NA;2940;65285,27379249838;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2016;NA;1555;22696,17798799190;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2017;NA;1368;21959,08573793163;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2018;NA;1289;21339,03117223762;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2019;NA;1316;20903,08252183081;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2020;NA;821;21449,74323838735;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2021;NA;1161;20974,04902125486;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2022;NA;1352;20713,32943030267;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2023;NA;972;20510,61886530725;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2024;NA;1001;20448,01448176420;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;14;2025;NA;886;20181,69837069011;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2016;NA;298;3787,07881664108;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2017;NA;308;3634,97159232132;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2018;NA;278;3605,73869868317;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2019;NA;322;3519,07273183904;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2020;NA;191;3525,35473907983;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2021;NA;217;3473,20249557160;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2022;NA;250;3457,31815488074;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2023;NA;201;3425,46212664277;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2024;NA;215;3338,99608079323;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;84;15;2025;NA;188;3297,59748487465;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2016;NA;458;10571,77758470710;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2017;NA;505;10175,21787739015;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2018;NA;502;9907,62712239296;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2019;NA;466;9580,55381450418;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2020;NA;308;9610,19679177183;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2021;NA;402;9662,08529075107;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2022;NA;436;9373,83961787673;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2023;NA;360;9284,24254299807;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2024;NA;403;9370,17026205126;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;16;2025;NA;291;9200,37859096191;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2016;NA;1241;18072,55406862758;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2017;NA;1214;17694,53559168511;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2018;NA;1098;17151,72171570233;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2019;NA;1119;16728,99765307269;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2020;NA;757;16393,35976579940;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2021;NA;1009;16302,66214614515;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2022;NA;1120;16369,81739492976;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2023;NA;959;16251,24273779639;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2024;NA;958;16235,62790354096;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;17;2025;NA;785;16056,09192283247;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2016;NA;634;9458,83015272151;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2017;NA;596;9078,21563611170;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2018;NA;626;8992,49937961401;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2019;NA;637;8634,08284337745;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2020;NA;346;8382,91924988155;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2021;NA;491;8415,48323040297;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2022;NA;637;8365,93933143705;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2023;NA;460;8318,97945041816;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2024;NA;454;8213,71930489979;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;18;2025;NA;443;8008,89943118805;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2016;NA;432;6513,80002500579;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2017;NA;429;6435,82837856417;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2018;NA;369;6200,95974192381;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2019;NA;396;6139,12127951538;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2020;NA;236;6066,43288956365;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2021;NA;375;6040,56534257168;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2022;NA;443;5947,71255195741;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2023;NA;400;5889,93764276136;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2024;NA;408;5829,43152904428;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;19;2025;NA;311;5745,21457863560;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2016;NA;902;17198,09537206747;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2019;NA;712;16428,91213032612;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2022;NA;893;15919,07557993824;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2023;NA;669;15541,95764255254;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2024;NA;758;15407,55190953126;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;21;2025;NA;699;15150,86908384727;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2016;NA;1071;18489,60360083317;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2017;NA;1075;17989,36262181594;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2018;NA;985;17444,66106039822;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2019;NA;974;16987,79830924015;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2020;NA;623;17162,24914579366;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2021;NA;841;17169,89022647581;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2022;NA;1045;17142,25553920968;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2023;NA;848;16864,00152378225;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2024;NA;889;16587,59123832619;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;22;2025;NA;761;16474,80456749483;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2016;NA;197;2905,89351472282;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2017;NA;211;2805,15634709893;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2018;NA;227;2689,99553711284;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2019;NA;223;2650,85814960104;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2020;NA;114;2633,12396612559;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2021;NA;154;2634,16698887714;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2022;NA;221;2659,80482143576;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2023;NA;186;2603,15571992596;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2024;NA;171;2611,48103957931;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;23;2025;NA;133;2568,14607093512;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2016;NA;747;10669,00760761134;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2017;NA;668;10389,58169721444;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2018;NA;662;10271,95504688868;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2019;NA;604;9891,11460190514;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2020;NA;443;9914,56162216062;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2021;NA;650;9918,88286365463;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2022;NA;655;9828,25097274607;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2023;NA;611;9732,05130683420;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2024;NA;592;9745,10122185775;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;24;2025;NA;577;9700,07164216317;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2016;NA;1261;19887,51449617332;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2017;NA;1144;19605,38328072053;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2019;NA;1042;18923,25750214970;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2020;NA;776;18584,66381684449;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2021;NA;977;18280,43247492750;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2022;NA;1044;17866,98966507801;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2023;NA;1000;17222,61509045593;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2024;NA;896;16859,47825884811;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;27;25;2025;NA;733;16445,92783338018;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2016;NA;1311;22686,39383474368;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2017;NA;1222;22218,28783525498;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2018;NA;1135;21590,73745791119;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2019;NA;1288;20927,73020337057;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2020;NA;919;20935,51394833532;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2021;NA;980;20630,22219930045;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2022;NA;1143;20022,84434329393;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2023;NA;993;19760,40172752995;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2024;NA;987;19531,17172078045;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;28;27;2025;NA;864;19282,12532750995;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2016;NA;1005;16176,87437678399;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2017;NA;989;16095,71317620482;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2018;NA;858;15601,48178022138;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2019;NA;841;15195,29566926120;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2020;NA;576;14910,19485642500;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2021;NA;758;14910,19416133155;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2022;NA;897;14359,52113186714;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2023;NA;721;14210,13894519545;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2024;NA;644;14074,80891167607;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;28;2025;NA;627;13815,00625350018;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2016;NA;1826;28531,20238140208;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2017;NA;1754;27778,84846811826;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2018;NA;1657;27209,51102319150;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2019;NA;1787;26498,72242339452;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2020;NA;1211;26068,60226729141;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2021;NA;1717;25612,95314847940;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2022;NA;1978;25710,01956392652;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2023;NA;1698;25376,03359271639;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2024;NA;1638;25195,48464832055;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;29;2025;NA;1292;24977,11949898965;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2016;NA;286;4555,13484662675;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2017;NA;276;4581,48920363716;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2018;NA;310;4730,72424932199;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2019;NA;266;4871,61425633330;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2020;NA;180;4939,17846733743;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2021;NA;196;4968,02178032529;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2022;NA;230;5008,92193321657;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2023;NA;163;5057,24549390920;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2024;NA;254;5044,18705196612;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2A;2025;NA;270;4936,03826833607;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2016;NA;319;5241,24859315852;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2017;NA;216;5235,63667673993;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2018;NA;227;5229,82888912947;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2019;NA;239;5202,50938100456;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2020;NA;165;5006,67873214139;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2021;NA;202;4904,89493066164;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2022;NA;252;4841,95786877602;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2023;NA;224;4674,80581292500;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2024;NA;215;4602,21545696244;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;94;2B;2025;NA;207;4509,16480751087;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2016;NA;1351;24519,08804005182;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2017;NA;1377;24315,85931003992;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2018;NA;1523;24161,34174949671;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2019;NA;1379;23545,31398289294;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2020;NA;925;23034,15854496770;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2021;NA;1217;23084,20186972019;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2022;NA;1347;22959,08783552504;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2023;NA;1196;22673,29693349263;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2024;NA;1234;22692,01352100338;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;30;2025;NA;1043;22240,10730899280;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2016;NA;2272;49104,83062410718;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2017;NA;2358;48993,49595496955;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2018;NA;2305;49141,80591031742;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2019;NA;1936;49247,91629255325;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2020;NA;1463;48400,14441952693;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2021;NA;1912;47225,01236876198;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2022;NA;1908;47003,74788490350;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2023;NA;1938;46356,45455814640;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2024;NA;1902;45965,04588038237;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;31;2025;NA;1582;45818,58846869048;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2016;NA;277;5200,27745143158;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2017;NA;335;5187,11306136423;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2018;NA;271;5034,74113226267;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2019;NA;317;4871,61425633330;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2020;NA;182;4747,72317080254;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2021;NA;233;4660,35499846946;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2022;NA;232;4687,83719390782;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2023;NA;211;4672,97303490112;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2024;NA;251;4580,48932518558;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;32;2025;NA;213;4613,37215235938;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2016;NA;3201;52239,42872100725;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2017;NA;3288;52567,04524934695;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2018;NA;3133;52754,92963449714;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2019;NA;2967;52362,76704714025;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2020;NA;2144;51491,65654754854;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2021;NA;2972;51137,03840180124;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2022;NA;2851;51058,58944988834;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2023;NA;2611;50531,52289655851;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2024;NA;2686;50472,28710414880;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;75;33;2025;NA;2506;50076,65124042182;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2016;NA;2154;38043,84537698883;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2017;NA;2163;38180,71462492149;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2018;NA;2036;37968,26233406011;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2019;NA;2169;37812,62444218223;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2020;NA;1409;37670,05687078022;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2021;NA;1859;37178,65004170892;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2022;NA;1875;36641,57885993543;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2023;NA;1840;36345,21006567359;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2024;NA;2111;35915,15806702630;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;76;34;2025;NA;1839;35159,93480493896;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2016;NA;1755;38708,55628829011;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2017;NA;1779;38519,15148659250;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2018;NA;1747;37819,94640533803;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2019;NA;1614;36996,78618321622;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2020;NA;1211;36562,43888922424;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2021;NA;1484;36844,01645028804;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2022;NA;1666;36449,53960632982;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2023;NA;1422;35974,98890484863;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2024;NA;1427;35804,04442165318;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;53;35;2025;NA;1354;35656,48908069298;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2016;NA;283;6188,47692950231;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2017;NA;292;6023,68475936045;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2018;NA;300;5820,63092885227;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2019;NA;253;5670,19913822148;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2020;NA;161;5546,68085057312;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2021;NA;241;5529,42172490683;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2022;NA;319;5598,49467358541;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2023;NA;312;5527,65852003991;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2024;NA;284;5532,09389701231;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;36;2025;NA;226;5467,11907400977;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2016;NA;860;20160,85927754560;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2017;NA;848;20174,76798266069;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2018;NA;933;19813,40798841179;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2019;NA;821;19402,03871605951;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2020;NA;607;18920,93786332243;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2021;NA;790;18377,88071858303;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2022;NA;874;18448,00014573195;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2023;NA;830;18194,59836912342;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2024;NA;805;18083,59059781897;NA;NA
690781810 - HOSPICES CIVILS DE LYON;2-4;24;37;2025;NA;717;17902,94739599090;NA;NA
